	-log10(fdr_BH)	log2(fold_change)	Gene
sp|P30626|SORCN_HUMAN Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1	1.646840502032908	0.2480382307919815	SRI
sp|P30825|CTR1_HUMAN High affinity cationic amino acid transporter 1 OS=Homo sapiens OX=9606 GN=SLC7A1 PE=1 SV=1	0.2925616710943613	0.15817276756691534	SLC7A1
sp|P30837|AL1B1_HUMAN Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=4	0.706983027817113	0.2559238885210809	ALDH1B1
sp|P30876|RPB2_HUMAN DNA-directed RNA polymerase II subunit RPB2 OS=Homo sapiens OX=9606 GN=POLR2B PE=1 SV=1	0.027339843175759774	0.012746041648686757	POLR2B
sp|P31040|SDHA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2	0.0903677784784136	-0.02219590127851001	SDHA
sp|P31150|GDIA_HUMAN Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2	0.08793845849088598	-0.019003004225266018	GDI1
sp|P31153|METK2_HUMAN S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1	2.4551296830729337	0.30799117483915106	MAT2A
sp|P31323|KAP3_HUMAN cAMP-dependent protein kinase type II-beta regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2B PE=1 SV=3	1.8959654514688011	0.6778614544299691	PRKAR2B
sp|P31350|RIR2_HUMAN Ribonucleoside-diphosphate reductase subunit M2 OS=Homo sapiens OX=9606 GN=RRM2 PE=1 SV=1	0.3089774271627811	0.19949845020540202	RRM2
sp|P31483|TIA1_HUMAN Cytotoxic granule associated RNA binding protein TIA1 OS=Homo sapiens OX=9606 GN=TIA1 PE=1 SV=3	0.03719000363648765	0.02357959427180001	TIA1
sp|P31689|DNJA1_HUMAN DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2	0.36053951429148534	-0.047370979678125646	DNAJA1
sp|P31930|QCR1_HUMAN Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3	0.6960240466093488	-0.07699259263137304	UQCRC1
sp|P31937|3HIDH_HUMAN 3-hydroxyisobutyrate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HIBADH PE=1 SV=2	0.25843122552454745	-0.05800401035610403	HIBADH
sp|P31939|PUR9_HUMAN Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3	0.60491452684535	0.09023713090491703	ATIC
sp|P31942|HNRH3_HUMAN Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2	0.7915360296334188	-0.1045438994172112	HNRNPH3
sp|P31943|HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4	0.3365970555503752	-0.030870107273383907	HNRNPH1
sp|P31946|1433B_HUMAN 14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3	0.1268078060138609	-0.029497555746020643	YWHAB
sp|P31948|STIP1_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1	1.2860733860172282	-0.11874561912371107	STIP1
sp|P31949|S10AB_HUMAN Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2	1.5280840812745633	0.6342943309723357	S100A11
sp|P32119|PRDX2_HUMAN Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5	0.7708536057559259	0.12063265227336228	PRDX2
sp|P32321|DCTD_HUMAN Deoxycytidylate deaminase OS=Homo sapiens OX=9606 GN=DCTD PE=1 SV=2	0.4147467399049169	0.1392339036565941	DCTD
sp|P32322|P5CR1_HUMAN Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2	0.06029661666703809	-0.02303113875279128	PYCR1
sp|P32455|GBP1_HUMAN Guanylate-binding protein 1 OS=Homo sapiens OX=9606 GN=GBP1 PE=1 SV=2	3.573315095225011	0.9979824880339883	GBP1
sp|P32856|STX2_HUMAN Syntaxin-2 OS=Homo sapiens OX=9606 GN=STX2 PE=1 SV=3	1.293336271605115	0.4721046390999885	STX2
sp|P32969|RL9_HUMAN Large ribosomal subunit protein uL6 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1	0.005390562595691975	0.0006209353188602051	RPL9
sp|P33121|ACSL1_HUMAN Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1	0.071249939766535	-0.041878216031277504	ACSL1
sp|P33176|KINH_HUMAN Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1	0.05021016524543488	-0.011477838574778243	KIF5B
sp|P33240|CSTF2_HUMAN Cleavage stimulation factor subunit 2 OS=Homo sapiens OX=9606 GN=CSTF2 PE=1 SV=1	0.1348035428285137	0.0534227766778573	CSTF2
sp|P33316|DUT_HUMAN Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=DUT PE=1 SV=4	0.6923988120768104	0.21764645012927564	DUT
sp|P33527|MRP1_HUMAN Multidrug resistance-associated protein 1 OS=Homo sapiens OX=9606 GN=ABCC1 PE=1 SV=3	0.12946523614489946	0.06442757977368696	ABCC1
sp|P33897|ABCD1_HUMAN ATP-binding cassette sub-family D member 1 OS=Homo sapiens OX=9606 GN=ABCD1 PE=1 SV=2	0.23772404915664155	0.09022063141683301	ABCD1
sp|P33991|MCM4_HUMAN DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5	0.2675949784389589	-0.04111479893005143	MCM4
sp|P33992|MCM5_HUMAN DNA replication licensing factor MCM5 OS=Homo sapiens OX=9606 GN=MCM5 PE=1 SV=5	1.1863298633249912	-0.11037878951317537	MCM5
sp|P33993|MCM7_HUMAN DNA replication licensing factor MCM7 OS=Homo sapiens OX=9606 GN=MCM7 PE=1 SV=4	0.049760103136004194	-0.014019181013059656	MCM7
sp|P34059|GALNS_HUMAN N-acetylgalactosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GALNS PE=1 SV=1	0.46683720773316	-0.24738538712271096	GALNS
sp|P34741|SDC2_HUMAN Syndecan-2 OS=Homo sapiens OX=9606 GN=SDC2 PE=1 SV=2	1.8940512197799904	0.6385578225854985	SDC2
sp|P34897|GLYM_HUMAN Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3	1.0040858431677688	0.07097525807304428	SHMT2
sp|P34931|HS71L_HUMAN Heat shock 70 kDa protein 1-like OS=Homo sapiens OX=9606 GN=HSPA1L PE=1 SV=2	0.465621799011261	0.0823730236790795	HSPA1L
sp|P34932|HSP74_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4	0.7509973656494051	-0.08009048939779295	HSPA4
sp|P35052|GPC1_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2	3.4255214209305875	0.7986251444828463	GPC1
sp|P35080|PROF2_HUMAN Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3	0.3258081661503511	-0.11381333896837154	PFN2
sp|P35221|CTNA1_HUMAN Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1	0.11345444211467565	0.02467006834865848	CTNNA1
sp|P35222|CTNB1_HUMAN Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1	0.2548627936016252	-0.035923240964322534	CTNNB1
sp|P35232|PHB1_HUMAN Prohibitin 1 OS=Homo sapiens OX=9606 GN=PHB1 PE=1 SV=1	0.535622744887825	0.05068634189386434	PHB1
sp|P35237|SPB6_HUMAN Serpin B6 OS=Homo sapiens OX=9606 GN=SERPINB6 PE=1 SV=3	1.053786306649841	-0.2034328525984665	SERPINB6
sp|P35240|MERL_HUMAN Merlin OS=Homo sapiens OX=9606 GN=NF2 PE=1 SV=1	0.12915178492933543	0.12334716130184942	NF2
sp|P35241|RADI_HUMAN Radixin OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1	0.14172594520530882	-0.016519559971486242	RDX
sp|P35244|RFA3_HUMAN Replication protein A 14 kDa subunit OS=Homo sapiens OX=9606 GN=RPA3 PE=1 SV=1	0.6370541423013407	0.20570405715933082	RPA3
sp|P35249|RFC4_HUMAN Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=2	0.11600792907109375	0.07606062584754017	RFC4
sp|P35250|RFC2_HUMAN Replication factor C subunit 2 OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=3	0.014608111022463411	-0.015783060816091515	RFC2
sp|P35251|RFC1_HUMAN Replication factor C subunit 1 OS=Homo sapiens OX=9606 GN=RFC1 PE=1 SV=4	0.3630362568364129	0.23423292401584472	RFC1
sp|P35268|RL22_HUMAN Large ribosomal subunit protein eL22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2	3.633022093502305	0.4759799585727592	RPL22
sp|P35269|T2FA_HUMAN General transcription factor IIF subunit 1 OS=Homo sapiens OX=9606 GN=GTF2F1 PE=1 SV=2	0.17109573630027447	0.08446553298752717	GTF2F1
sp|P35270|SPRE_HUMAN Sepiapterin reductase OS=Homo sapiens OX=9606 GN=SPR PE=1 SV=1	0.09698133596617062	-0.07159341979784906	SPR
sp|P35555|FBN1_HUMAN Fibrillin-1 OS=Homo sapiens OX=9606 GN=FBN1 PE=1 SV=4	2.9647570143257016	0.3963979192794038	FBN1
sp|P35556|FBN2_HUMAN Fibrillin-2 OS=Homo sapiens OX=9606 GN=FBN2 PE=1 SV=3	0.08593838211492072	0.06293864013020167	FBN2
sp|P35579|MYH9_HUMAN Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4	1.036275680742062	0.03715077292667912	MYH9
sp|P35580|MYH10_HUMAN Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3	0.30895325495259596	-0.025738569693643187	MYH10
sp|P35606|COPB2_HUMAN Coatomer subunit beta' OS=Homo sapiens OX=9606 GN=COPB2 PE=1 SV=2	0.19088375761228074	0.038120137773018814	COPB2
sp|P35610|SOAT1_HUMAN Sterol O-acyltransferase 1 OS=Homo sapiens OX=9606 GN=SOAT1 PE=1 SV=3	0.8401123346554318	-0.2991472332587968	SOAT1
sp|P35611|ADDA_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2	0.060602561263495454	-0.05259071411986832	ADD1
sp|P35613|BASI_HUMAN Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=2	1.242574660500497	-0.1764699990113885	BSG
sp|P35637|FUS_HUMAN RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1	0.4321252629791672	-0.0861352531996129	FUS
sp|P35658|NU214_HUMAN Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=2	0.1813054236412051	-0.06902140241142085	NUP214
sp|P35659|DEK_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1	1.19028913228446	0.16839920096657657	DEK
sp|P35869|AHR_HUMAN Aryl hydrocarbon receptor OS=Homo sapiens OX=9606 GN=AHR PE=1 SV=2	0.36412929216325524	-0.06367652224838372	AHR
sp|P35914|HMGCL_HUMAN Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=HMGCL PE=1 SV=2	0.04155071615838876	-0.03165249875782011	HMGCL
sp|P35998|PRS7_HUMAN 26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3	0.3849812273053121	0.048214448817267996	PSMC2
sp|P36021|MOT8_HUMAN Monocarboxylate transporter 8 OS=Homo sapiens OX=9606 GN=SLC16A2 PE=1 SV=2	2.9474338632895503	-0.7449732146172326	SLC16A2
sp|P36405|ARL3_HUMAN ADP-ribosylation factor-like protein 3 OS=Homo sapiens OX=9606 GN=ARL3 PE=1 SV=2	1.8758386231939082	0.5614668808912946	ARL3
sp|P36507|MP2K2_HUMAN Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1	1.0345639369975663	-0.2588250447367556	MAP2K2
sp|P36542|ATPG_HUMAN ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1	0.5733988994080619	-0.06738083349925428	ATP5F1C
sp|P36543|VATE1_HUMAN V-type proton ATPase subunit E 1 OS=Homo sapiens OX=9606 GN=ATP6V1E1 PE=1 SV=1	1.3555423242538598	0.1780644866434511	ATP6V1E1
sp|P36551|HEM6_HUMAN Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Homo sapiens OX=9606 GN=CPOX PE=1 SV=3	2.650440786804714	-0.48936441268093217	CPOX
sp|P36578|RL4_HUMAN Large ribosomal subunit protein uL4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5	0.394916271530922	-0.057780931513239375	RPL4
sp|P36639|8ODP_HUMAN Oxidized purine nucleoside triphosphate hydrolase OS=Homo sapiens OX=9606 GN=NUDT1 PE=1 SV=4	0.18406007878466443	-0.0632216068118317	NUDT1
sp|P36776|LONM_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2	0.3565633302446416	0.0639272823792264	LONP1
sp|P36871|PGM1_HUMAN Phosphoglucomutase-1 OS=Homo sapiens OX=9606 GN=PGM1 PE=1 SV=3	0.3119068972987041	-0.06218956846356438	PGM1
sp|P36873|PP1G_HUMAN Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CC PE=1 SV=1	0.3793205708445421	0.047178168758939876	PPP1CC
sp|P36915|GNL1_HUMAN Guanine nucleotide-binding protein-like 1 OS=Homo sapiens OX=9606 GN=GNL1 PE=1 SV=2	0.05530226915289734	-0.04418333071232028	GNL1
sp|P36954|RPB9_HUMAN DNA-directed RNA polymerase II subunit RPB9 OS=Homo sapiens OX=9606 GN=POLR2I PE=1 SV=1	0.9213574363752889	-0.2349315209946075	POLR2I
sp|P36957|ODO2_HUMAN Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4	1.3074175114539952	-0.39664127597341253	DLST
sp|P36959|GMPR1_HUMAN GMP reductase 1 OS=Homo sapiens OX=9606 GN=GMPR PE=1 SV=1	8.286955218577226	2.402342418256829	GMPR
sp|P37108|SRP14_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2	0.8100589367434275	-0.15463088787380308	SRP14
sp|P37198|NUP62_HUMAN Nuclear pore glycoprotein p62 OS=Homo sapiens OX=9606 GN=NUP62 PE=1 SV=3	0.8239801576287077	-0.2005272471658459	NUP62
sp|P37235|HPCL1_HUMAN Hippocalcin-like protein 1 OS=Homo sapiens OX=9606 GN=HPCAL1 PE=1 SV=3	1.233861324938704	0.33795853881396165	HPCAL1
sp|P37268|FDFT_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1	0.8246416793392489	-0.2594718676847326	FDFT1
sp|P37802|TAGL2_HUMAN Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3	0.4470887350306017	0.061164212275548246	TAGLN2
sp|P37837|TALDO_HUMAN Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2	0.27392896423682406	0.04599157444601276	TALDO1
sp|P38117|ETFB_HUMAN Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3	1.6266032331802682	-0.26551104115990554	ETFB
sp|P38159|RBMX_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3	0.06971203887279205	0.013615759544252981	RBMX
sp|P38432|COIL_HUMAN Coilin OS=Homo sapiens OX=9606 GN=COIL PE=1 SV=1	0.6718530195144868	0.17616655355314426	COIL
sp|P38435|VKGC_HUMAN Vitamin K-dependent gamma-carboxylase OS=Homo sapiens OX=9606 GN=GGCX PE=1 SV=2	1.3971784784669818	0.53106374769002	GGCX
sp|P38571|LICH_HUMAN Lysosomal acid lipase/cholesteryl ester hydrolase OS=Homo sapiens OX=9606 GN=LIPA PE=1 SV=2	7.343665652897871	1.2530898568165096	LIPA
sp|P38606|VATA_HUMAN V-type proton ATPase catalytic subunit A OS=Homo sapiens OX=9606 GN=ATP6V1A PE=1 SV=2	0.6718530195144868	0.07157720890542119	ATP6V1A
sp|P38646|GRP75_HUMAN Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2	1.2893872951209346	-0.07846372711617255	HSPA9
sp|P38919|IF4A3_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4	1.2409688929906915	0.09049116497131937	EIF4A3
sp|P39019|RS19_HUMAN Small ribosomal subunit protein eS19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2	1.5268794336649842	0.10589702475176233	RPS19
sp|P39023|RL3_HUMAN Large ribosomal subunit protein uL3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2	1.0229137265960893	0.11762580161633074	RPL3
sp|P39059|COFA1_HUMAN Collagen alpha-1(XV) chain OS=Homo sapiens OX=9606 GN=COL15A1 PE=1 SV=2	4.1758672306291	0.7769295750264975	COL15A1
sp|P39060|COIA1_HUMAN Collagen alpha-1(XVIII) chain OS=Homo sapiens OX=9606 GN=COL18A1 PE=1 SV=5	3.640511868635727	0.5082099240488378	COL18A1
sp|P39210|MPV17_HUMAN Protein Mpv17 OS=Homo sapiens OX=9606 GN=MPV17 PE=1 SV=1	2.3687260268955104	0.4628703703546696	MPV17
sp|P39656|OST48_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4	0.3550743739491969	0.06706640938565256	DDOST
sp|P39687|AN32A_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1	0.2227750405189337	-0.06187749208588805	ANP32A
sp|P39748|FEN1_HUMAN Flap endonuclease 1 OS=Homo sapiens OX=9606 GN=FEN1 PE=1 SV=1	0.5240145931100383	-0.12242502570273894	FEN1
sp|P39880|CUX1_HUMAN Homeobox protein cut-like 1 OS=Homo sapiens OX=9606 GN=CUX1 PE=1 SV=3	0.26452465890818516	0.20458436478336095	CUX1
sp|P40121|CAPG_HUMAN Macrophage-capping protein OS=Homo sapiens OX=9606 GN=CAPG PE=1 SV=2	0.4482807569941455	-0.2417991371958493	CAPG
sp|P40123|CAP2_HUMAN Adenylyl cyclase-associated protein 2 OS=Homo sapiens OX=9606 GN=CAP2 PE=1 SV=1	0.4901237915164787	-0.22410375670873767	CAP2
sp|P40222|TXLNA_HUMAN Alpha-taxilin OS=Homo sapiens OX=9606 GN=TXLNA PE=1 SV=3	0.002401538794517054	-0.0017891268256098325	TXLNA
sp|P40227|TCPZ_HUMAN T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3	0.5675076986587206	-0.05272166823558533	CCT6A
sp|P40261|NNMT_HUMAN Nicotinamide N-methyltransferase OS=Homo sapiens OX=9606 GN=NNMT PE=1 SV=1	1.1120183977516842	0.21266678352686819	NNMT
sp|P40306|PSB10_HUMAN Proteasome subunit beta type-10 OS=Homo sapiens OX=9606 GN=PSMB10 PE=1 SV=1	0.33249240246940936	0.21525751705787488	PSMB10
sp|P40429|RL13A_HUMAN Large ribosomal subunit protein uL13 OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2	0.2723013287999465	0.06172738424579127	RPL13A
sp|P40616|ARL1_HUMAN ADP-ribosylation factor-like protein 1 OS=Homo sapiens OX=9606 GN=ARL1 PE=1 SV=1	0.9804303571192072	0.13342786768192572	ARL1
sp|P40763|STAT3_HUMAN Signal transducer and activator of transcription 3 OS=Homo sapiens OX=9606 GN=STAT3 PE=1 SV=2	1.7429837069686949	0.29602601900075837	STAT3
sp|P40855|PEX19_HUMAN Peroxisomal biogenesis factor 19 OS=Homo sapiens OX=9606 GN=PEX19 PE=1 SV=1	3.042922961117742	0.9101526766177774	PEX19
sp|P40925|MDHC_HUMAN Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4	1.6708927023022713	0.17574736359204235	MDH1
sp|P40926|MDHM_HUMAN Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3	1.5775866552698268	0.10115333514180258	MDH2
sp|P40937|RFC5_HUMAN Replication factor C subunit 5 OS=Homo sapiens OX=9606 GN=RFC5 PE=1 SV=1	0.08211528181576026	-0.06077594535088636	RFC5
sp|P40938|RFC3_HUMAN Replication factor C subunit 3 OS=Homo sapiens OX=9606 GN=RFC3 PE=1 SV=2	0.6090443225012926	-0.32154266788693975	RFC3
sp|P40939|ECHA_HUMAN Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2	1.5503395153327857	-0.0938428887239271	HADHA
sp|P41091|IF2G_HUMAN Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3	0.5550735939171103	0.08711125657548713	EIF2S3
sp|P41208|CETN2_HUMAN Centrin-2 OS=Homo sapiens OX=9606 GN=CETN2 PE=1 SV=1	0.9450701532256629	-0.2858829090957974	CETN2
sp|P41219|PERI_HUMAN Peripherin OS=Homo sapiens OX=9606 GN=PRPH PE=1 SV=2	0.2915440531269015	0.03448477515952475	PRPH
sp|P41221|WNT5A_HUMAN Protein Wnt-5a OS=Homo sapiens OX=9606 GN=WNT5A PE=1 SV=2	1.6392178127656152	0.4403009012687853	WNT5A
sp|P41223|BUD31_HUMAN Protein BUD31 homolog OS=Homo sapiens OX=9606 GN=BUD31 PE=1 SV=2	1.3525243247393821	0.37492026648034416	BUD31
sp|P41227|NAA10_HUMAN N-alpha-acetyltransferase 10 OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1	0.006055374254389179	0.005323773761585814	NAA10
sp|P41250|GARS_HUMAN Glycine--tRNA ligase OS=Homo sapiens OX=9606 GN=GARS1 PE=1 SV=3	0.05804492590015875	-0.00835263955357124	GARS1
sp|P41252|SYIC_HUMAN Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS1 PE=1 SV=2	0.011479170155663103	-0.002307978545304845	IARS1
sp|P41567|EIF1_HUMAN Eukaryotic translation initiation factor 1 OS=Homo sapiens OX=9606 GN=EIF1 PE=1 SV=1	2.207926315746589	-0.3557390462906558	EIF1
sp|P41743|KPCI_HUMAN Protein kinase C iota type OS=Homo sapiens OX=9606 GN=PRKCI PE=1 SV=2	1.041770187886007	0.2787159408613491	PRKCI
sp|P42025|ACTY_HUMAN Beta-centractin OS=Homo sapiens OX=9606 GN=ACTR1B PE=1 SV=1	1.098043275736554	0.16986023388949975	ACTR1B
sp|P42126|ECI1_HUMAN Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1	0.5132133604930276	0.3849385995816425	ECI1
sp|P42166|LAP2A_HUMAN Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2	0.005612371149738188	0.001147611535125992	TMPO
sp|P42167|LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2	0.10403949643150102	-0.020602864554574496	TMPO
sp|P42224|STAT1_HUMAN Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=2	5.6536521911019735	1.0592343146651042	STAT1
sp|P42285|MTREX_HUMAN Exosome RNA helicase MTR4 OS=Homo sapiens OX=9606 GN=MTREX PE=1 SV=3	0.21519761967637266	-0.12945825221315813	MTREX
sp|P42345|MTOR_HUMAN Serine/threonine-protein kinase mTOR OS=Homo sapiens OX=9606 GN=MTOR PE=1 SV=1	0.045447194006228396	0.04483098438052324	MTOR
sp|P42566|EPS15_HUMAN Epidermal growth factor receptor substrate 15 OS=Homo sapiens OX=9606 GN=EPS15 PE=1 SV=2	0.2610351255436625	0.21582645536730438	EPS15
sp|P42677|RS27_HUMAN Small ribosomal subunit protein eS27 OS=Homo sapiens OX=9606 GN=RPS27 PE=1 SV=3	2.029545011778406	-0.378431981371963	RPS27
sp|P42696|RBM34_HUMAN RNA-binding protein 34 OS=Homo sapiens OX=9606 GN=RBM34 PE=1 SV=2	0.904029683872358	0.2876288156402008	RBM34
sp|P42704|LPPRC_HUMAN Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3	0.43296892485556526	0.051169442513055996	LRPPRC
sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2	0.4995490505386852	0.06360096467011411	ACAA2
sp|P42766|RL35_HUMAN Large ribosomal subunit protein uL29 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2	0.925074963492375	-0.21625789260759265	RPL35
sp|P42771|CDN2A_HUMAN Cyclin-dependent kinase inhibitor 2A OS=Homo sapiens OX=9606 GN=CDKN2A PE=1 SV=2	0.046296162558747245	0.0157557718474739	CDKN2A
sp|P42785|PCP_HUMAN Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1	0.7247415303415427	0.07216807227141686	PRCP
sp|P42892|ECE1_HUMAN Endothelin-converting enzyme 1 OS=Homo sapiens OX=9606 GN=ECE1 PE=1 SV=2	1.9173712177819178	0.3631980066066344	ECE1
sp|P43003|EAA1_HUMAN Excitatory amino acid transporter 1 OS=Homo sapiens OX=9606 GN=SLC1A3 PE=1 SV=1	0.34949542350986434	-0.0868398378365991	SLC1A3
sp|P43007|SATT_HUMAN Neutral amino acid transporter A OS=Homo sapiens OX=9606 GN=SLC1A4 PE=1 SV=1	0.0067468003588412985	0.006487763640366184	SLC1A4
sp|P43034|LIS1_HUMAN Platelet-activating factor acetylhydrolase IB subunit beta OS=Homo sapiens OX=9606 GN=PAFAH1B1 PE=1 SV=2	1.1837872508061464	-0.22909659087617473	PAFAH1B1
sp|P43121|MUC18_HUMAN Cell surface glycoprotein MUC18 OS=Homo sapiens OX=9606 GN=MCAM PE=1 SV=2	0.40851204466926583	-0.12090357236643892	MCAM
sp|P43155|CACP_HUMAN Carnitine O-acetyltransferase OS=Homo sapiens OX=9606 GN=CRAT PE=1 SV=5	0.5912032190233114	0.421663898627334	CRAT
sp|P43235|CATK_HUMAN Cathepsin K OS=Homo sapiens OX=9606 GN=CTSK PE=1 SV=1	0.4540921897179998	0.11483654092996132	CTSK
