category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
TISSUES	BTO:0001488	41	6403	9606	APOC3,SHFL,GINS2,OASL,MTFP1,SMG9,SETD7,ERCC3,JUNB,STAT2,TBK1,MORF4L1,LIPA,ZC3H15,OAS2,ARIH2,CNOT3,MPZL1,HMGN2,IFIT1,FABP3,SDHD,COX7A2L,RIGI,AKR1C1,QRICH1,TSPAN4,DDT,IFITM3,CERT1,IPO11,OAS1,S100A13,TSC22D1,TMBIM1,EIF2B1,EBP,PARP14,MGST2,ARHGEF7,ISG15	APOC3,SHFL,GINS2,OASL,MTFP1,SMG9,SETD7,ERCC3,JUNB,STAT2,TBK1,MORF4L1,LIPA,ZC3H15,OAS2,ARIH2,CNOT3,MPZL1,HMGN2,IFIT1,FABP3,SDHD,COX7A2L,DDX58,AKR1C1,QRICH1,TSPAN4,DDT,IFITM3,CERT1,IPO11,OAS1,S100A13,TSC22D1,TMBIM1,EIF2B1,EBP,PARP14,MGST2,ARHGEF7,ISG15	4.23e-05	0.0171	Endocrine gland	1.7670038896078462	0.24145862885067798	0.4266583363585253
DISEASES	DOID:0060861	5	10	9606	OASL,OAS2,RIGI,MX1,OAS1	OASL,OAS2,DDX58,MX1,OAS1	1.87e-09	8.58e-06	Microphthalmia with limb anomalies	5.066512712151295	2.134028278291129	10.812081400052346
DISEASES	DOID:225	16	1214	9606	APOC3,OASL,ERCC3,GSPT2,OAS2,MT-ND3,SDHD,GPC6,RIGI,SAMD9,MX1,OAS1,IFT27,EBP,PTDSS1,WASHC1	APOC3,OASL,ERCC3,GSPT2,OAS2,MT-ND3,SDHD,GPC6,DDX58,SAMD9,MX1,OAS1,IFT27,EBP,PTDSS1,WASHC1	9.93e-06	0.0228	Syndrome	1.6420651529995463	0.5549595698717961	0.9112797710100932
Keyword	KW-0051	12	127	9606	SHFL,OASL,STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	SHFL,OASL,STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	1.36e-13	9.14e-11	Antiviral defense	10.03905380426617	1.410435799046778	14.15944087409375
Keyword	KW-0399	11	329	9606	OASL,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,PARP14,ISG15	OASL,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,PARP14,ISG15	5.26e-08	1.77e-05	Innate immunity	4.752026733638194	0.9592550611633609	4.558405695026032
Keyword	KW-0963	34	5095	9606	DRG2,SHFL,OASL,STAT2,TBK1,MX2,ZC3H15,GSPT2,OAS2,CDC16,ARIH2,CNOT3,HMGN2,IFIT1,FABP3,RIGI,SAMD9,KATNAL1,POMP,AKR1C1,DDT,MX1,CERT1,IPO11,OAS1,S100A13,IFT27,TSC22D1,SERPINB2,PARP14,DCP1A,WASHC1,ARHGEF7,ISG15	DRG2,SHFL,OASL,STAT2,TBK1,MX2,ZC3H15,GSPT2,OAS2,CDC16,ARIH2,CNOT3,HMGN2,IFIT1,FABP3,DDX58,SAMD9,KATNAL1,POMP,AKR1C1,DDT,MX1,CERT1,IPO11,OAS1,S100A13,IFT27,TSC22D1,SERPINB2,PARP14,DCP1A,WASHC1,ARHGEF7,ISG15	0.00016	0.0264	Cytoplasm	1.578396073130169	0.25939300265491994	0.4094248967879691
Keyword	KW-0866	3	30	9606	SMG9,GSPT2,DCP1A	SMG9,GSPT2,DCP1A	0.00025	0.034	Nonsense-mediated mRNA decay	1.4685210829577449	1.43505827395511	2.1074133305760303
KEGG	hsa05160	8	157	9606	STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,OAS1	STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,OAS1	1.87e-07	6.29e-05	Hepatitis C	4.201349354554731	1.1422486085378198	4.798985454221409
KEGG	hsa05162	7	137	9606	STAT2,TBK1,MX2,OAS2,RIGI,MX1,OAS1	STAT2,TBK1,MX2,OAS2,DDX58,MX1,OAS1	1.12e-06	0.00019	Measles	3.721246399047171	1.1434357468129601	4.255006155369541
KEGG	hsa05164	7	163	9606	STAT2,TBK1,MX2,OAS2,RIGI,MX1,OAS1	STAT2,TBK1,MX2,OAS2,DDX58,MX1,OAS1	3.4e-06	0.00038	Influenza A	3.42021640338319	1.0679687095654091	3.65268409875559
KEGG	hsa05169	6	192	9606	STAT2,TBK1,OAS2,RIGI,OAS1,ISG15	STAT2,TBK1,OAS2,DDX58,OAS1,ISG15	9.83e-05	0.0083	Epstein-Barr virus infection	2.0809219076239263	0.929908295635204	1.9350665444685229
KEGG	hsa00190	5	128	9606	MT-ND4,MT-ND3,SDHD,COX7A2L,UQCR11	MT-ND4,MT-ND3,SDHD,COX7A2L,UQCR11	0.00014	0.0095	Oxidative phosphorylation	2.0222763947111524	1.0268183086432605	2.0765104272264963
InterPro	IPR006116	3	4	9606	OASL,OAS2,OAS1	OASL,OAS2,OAS1	1.74e-06	0.0125	2-5OAS/ClassI-CCAase, nucleotidyltransferase domain	1.9030899869919435	2.31011953734681	4.396365360279175
InterPro	IPR006117	3	4	9606	OASL,OAS2,OAS1	OASL,OAS2,OAS1	1.74e-06	0.0125	2-5-oligoadenylate synthetase, C-terminal conserved site	1.9030899869919435	2.31011953734681	4.396365360279175
InterPro	IPR018952	3	4	9606	OASL,OAS2,OAS1	OASL,OAS2,OAS1	1.74e-06	0.0125	2-5-oligoadenylate synthetase 1, domain 2/C-terminal	1.9030899869919435	2.31011953734681	4.396365360279175
InterPro	IPR043518	3	4	9606	OASL,OAS2,OAS1	OASL,OAS2,OAS1	1.74e-06	0.0125	2-5-oligoadenylate synthetase, N-terminal conserved site	1.9030899869919435	2.31011953734681	4.396365360279175
Pfam	PF10421	3	4	9606	OASL,OAS2,OAS1	OASL,OAS2,OAS1	1.74e-06	0.004	2-5-oligoadenylate synthetase 1, domain 2, C-terminus 	2.3979400086720375	2.31011953734681	5.539528063418853
PMID	PMID:34490145	12	52	9606	OASL,STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,IFI35,ISG15	8.34e-18	2.86e-11	(2021) Transcriptional Profiling of Human Peripheral Blood Mononuclear Cells Stimulated by Mycobacterium tuberculosis PPE57 Identifies Characteristic Genes Associated With Type I Interferon Signaling.	10.543633966870956	1.7982361763679358	18.95994402960912
PMID	PMID:31937643	11	35	9606	OASL,STAT2,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,IFI35,ISG15	1.12e-17	2.86e-11	(2020) Cell-to-Cell Variation in Defective Virus Expression and Effects on Host Responses during Influenza Virus Infection.	10.543633966870956	1.9323829147630596	20.3743381370969
PMID	PMID:31665046	13	72	9606	SHFL,OASL,STAT2,SAMD9L,MX2,OAS2,IFIT1,RIGI,SAMD9,MX1,OAS1,IFI35,ISG15	SHFL,OASL,STAT2,SAMD9L,MX2,OAS2,IFIT1,DDX58,SAMD9,MX1,OAS1,IFI35,ISG15	5.57e-18	2.86e-11	(2019) Identifying novel biomarkers of the pediatric influenza infection by weighted co-expression network analysis.	10.543633966870956	1.6916691298306783	17.836340097989773
PMID	PMID:34771433	11	40	9606	OASL,STAT2,SAMD9L,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,PARP14,ISG15	OASL,STAT2,SAMD9L,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,PARP14,ISG15	3.92e-17	5.05e-11	(2021) Multi-Omics Analysis of Glioblastoma Cells Sensitivity to Oncolytic Viruses.	10.296708621881338	1.8743909677853727	19.300057638772152
PMID	PMID:35719943	12	80	9606	OASL,STAT2,SAMD9L,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,SAMD9L,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,IFI35,ISG15	8.49e-16	8.74e-10	(2022) Biological Characterization and Clinical Value of OAS Gene Family in Pancreatic Cancer.	9.058488567365597	1.6111495330107912	14.594579625094672
PMID	PMID:32164778	10	38	9606	OASL,STAT2,MX2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35,ISG15	1.67e-15	1.43e-09	(2020) Identification of molecules associated with response to abatacept in patients with rheumatoid arthritis.	8.844663962534938	1.8552746773383	16.409281079257696
PMID	PMID:38139463	10	39	9606	OASL,STAT2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,IFI35,ISG15	2.1e-15	1.54e-09	(2023) ISGF3 and STAT2IRF9 Control Basal and IFN-Induced Transcription through Genome-Wide Binding of Phosphorylated and Unphosphorylated Complexes to Common ISRE-Containing ISGs.	8.812479279163536	1.8439936669286108	16.25015598071717
PMID	PMID:35422859	9	26	9606	STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	5.68e-15	3.66e-09	(2022) Combination of Enrichment Using Gene Ontology and Transcriptomic Analysis Revealed Contribution of Interferon Signaling to Severity of COVID-19.	8.436518914605589	1.9743274354236169	16.656450752576088
PMID	PMID:31622448	11	70	9606	OASL,STAT2,TBK1,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,TSC22D1,ISG15	OASL,STAT2,TBK1,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,TSC22D1,ISG15	9.15e-15	5.23e-09	(2019) Respiratory syncytial virus nonstructural proteins 1 and 2: Exceptional disrupters of innate immune responses.	8.281498311132726	1.6313529190990783	13.510046444380459
PMID	PMID:32276512	9	29	9606	OASL,STAT2,TBK1,OAS2,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,STAT2,TBK1,OAS2,DDX58,MX1,IFITM3,OAS1,ISG15	1.3e-14	6.69e-09	(2020) 2, 5-Oligoadenylate Synthetase 2 (OAS2) Inhibits Zika Virus Replication through Activation of Type Iota IFN Signaling Pathway.	8.174573882232178	1.9269027854954788	15.751609183911773
PMID	PMID:28806913	9	30	9606	OASL,STAT2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,STAT2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	1.69e-14	7.88e-09	(2017) Proteomics informed by transcriptomics for characterising differential cellular susceptibility to Nelson Bay orthoreovirus infection.	8.103473782510445	1.9121795286747725	15.495296678069199
PMID	PMID:36001732	10	50	9606	OASL,STAT2,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	1.86e-14	7.98e-09	(2022) Long noncoding RNA CHROMR regulates antiviral immunity in humans.	8.09799710864927	1.7360882696190911	14.058837787735316
PMID	PMID:35681561	9	31	9606	OASL,STAT2,OAS2,IFIT1,RIGI,MX1,OAS1,IFI35,ISG15	OASL,STAT2,OAS2,IFIT1,DDX58,MX1,OAS1,IFI35,ISG15	2.17e-14	8.58e-09	(2022) Targeting MUC1-C Suppresses Chronic Activation of Cytosolic Nucleotide Receptors and STING in Triple-Negative Breast Cancer.	8.066512712151294	1.8979390895601622	15.309749792825901
PMID	PMID:34818375	8	19	9606	OASL,MX2,OAS2,RIGI,MX1,OAS1,IFI35,ISG15	OASL,MX2,OAS2,DDX58,MX1,OAS1,IFI35,ISG15	5.46e-14	2.01e-08	(2021) Ten genes are considered as potential biomarkers for the diagnosis of dermatomyositis.	7.696803942579511	2.0593946599942248	15.850756938370742
PMID	PMID:28106799	9	35	9606	STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	5.56e-14	2.01e-08	(2017) RNA Editing, ADAR1, and the Innate Immune Response.	7.696803942579511	1.8452327390441592	14.202394620851875
PMID	PMID:33922087	11	85	9606	OASL,STAT2,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,IFI35,SERPINB2,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,IFI35,SERPINB2,ISG15	6.37e-14	2.05e-08	(2021) Functional Interfaces, Biological Pathways, and Regulations of Interferon-Related DNA Damage Resistance Signature (IRDS) Genes.	7.688246138944246	1.5470320333990424	11.893963057603253
PMID	PMID:30400182	10	63	9606	ERCC3,STAT2,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,PARP14,ISG15	ERCC3,STAT2,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,PARP14,ISG15	1.48e-13	4.47e-08	(2018) Transcriptomics Reveal Antiviral Gene Induction in the Egyptian Rousette Bat Is Antagonized In Vitro by Marburg Virus Infection.	7.349692476868063	1.6357177245015284	12.02202225404863
PMID	PMID:27630164	10	63	9606	OASL,STAT2,TBK1,MX2,OAS2,IFIT1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,TBK1,MX2,OAS2,IFIT1,IFITM3,OAS1,IFI35,ISG15	1.48e-13	4.47e-08	(2016) Transcriptional Repression of IFN Regulatory Factor 7 by MYC Is Critical for Type I IFN Production in Human Plasmacytoid Dendritic Cells.	7.349692476868063	1.6357177245015284	12.02202225404863
PMID	PMID:37942320	10	64	9606	OASL,STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFI35,ISG15	OASL,STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFI35,ISG15	1.7e-13	4.61e-08	(2023) Dexamethasone impairs the expression of antimicrobial mediators in lipopolysaccharide-activated primary macrophages by inhibiting both expression and function of interferon beta.	7.336299074610352	1.6288782999712228	11.949938364731766
PMID	PMID:34372578	12	131	9606	SHFL,OASL,STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	SHFL,OASL,STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	1.92e-13	4.93e-08	(2021) Immunity and Viral Infections: Modulating Antiviral Response via CRISPR-Cas Systems.	7.30715308072277	1.3969682243469705	10.207860664208784
PMID	PMID:26859759	8	23	9606	STAT2,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	1.92e-13	4.93e-08	(2016) Newcastle Disease Virus V Protein Targets Phosphorylated STAT1 to Block IFN-I Signaling.	7.30715308072277	1.9764204249294608	14.442006596826715
PMID	PMID:34730223	7	11	9606	STAT2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35	STAT2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35	2.37e-13	5.53e-08	(2021) Identification of hub genes and molecular subtypes in COVID-19 based on WGCNA.	7.257274868695302	2.238763628811142	16.2473230203202
PMID	PMID:35565392	8	24	9606	OASL,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	OASL,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	2.55e-13	5.7e-08	(2022) Development and Characterization of MYB-NFIB Fusion Expression in Adenoid Cystic Carcinoma.	7.2441251443275085	1.9579370192354477	14.18354079205316
PMID	PMID:36415751	9	43	9606	OASL,STAT2,MX2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,STAT2,MX2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	2.82e-13	5.7e-08	(2022) Airways tissue expression of type I interferons and their stimulated genes is higher in children than adults.	7.2441251443275085	1.7558323278148484	12.719469115146644
PMID	PMID:24380850	8	24	9606	OASL,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35,ISG15	2.55e-13	5.7e-08	(2014) Divergent gene expression responses to complicated grief and non-complicated grief.	7.2441251443275085	1.9579370192354477	14.18354079205316
PMID	PMID:23966582	8	24	9606	MX2,IFIT1,FABP3,RIGI,SAMD9,MX1,OAS1,ISG15	MX2,IFIT1,FABP3,DDX58,SAMD9,MX1,OAS1,ISG15	2.55e-13	5.7e-08	(2013) Conceptus-derived prostaglandins regulate gene expression in the endometrium prior to pregnancy recognition in ruminants.	7.2441251443275085	1.9579370192354477	14.18354079205316
PMID	PMID:34880855	8	25	9606	OASL,STAT2,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	3.36e-13	6.4e-08	(2021) Transcriptional Profiling and Machine Learning Unveil a Concordant Biosignature of Type I Interferon-Inducible Host Response Across Nasal Swab and Pulmonary Tissue for COVID-19 Diagnosis.	7.1938200260161125	1.940208252275016	13.957508979857732
PMID	PMID:31949544	8	25	9606	OASL,OAS2,IFIT1,SAMD9,MX1,IFITM3,OAS1,ISG15	OASL,OAS2,IFIT1,SAMD9,MX1,IFITM3,OAS1,ISG15	3.36e-13	6.4e-08	(2019) Bioinformatics Analysis of Potential Key Genes in Trastuzumab-Resistant Gastric Cancer.	7.1938200260161125	1.940208252275016	13.957508979857732
PMID	PMID:38259437	12	139	9606	OASL,SAMD9L,TBK1,MX2,OAS2,IFIT1,RIGI,SAMD9,MX1,OAS1,IFI35,ISG15	OASL,SAMD9L,TBK1,MX2,OAS2,IFIT1,DDX58,SAMD9,MX1,OAS1,IFI35,ISG15	3.69e-13	6.55e-08	(2023) Peripheral immune responses to filoviruses in a reservoir versus spillover hosts reveal transcriptional correlates of disease.	7.183758700008217	1.3712247197486398	9.85054751016062
PMID	PMID:34552595	10	70	9606	OASL,STAT2,MX2,OAS2,RIGI,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,STAT2,MX2,OAS2,DDX58,MX1,IFITM3,OAS1,IFI35,ISG15	3.83e-13	6.57e-08	(2021) Tissue-Resident-Memory CD8(+) T Cells Bridge Innate Immune Responses in Neighboring Epithelial Cells to Control Human Genital Herpes.	7.182434630440219	1.5899602339408532	11.419785445279615
PMID	PMID:35736181	9	45	9606	OASL,STAT2,TBK1,OAS2,IFIT1,RIGI,IFITM3,OAS1,ISG15	OASL,STAT2,TBK1,OAS2,IFIT1,DDX58,IFITM3,OAS1,ISG15	4.05e-13	6.72e-08	(2022) Oncolytic Vaccinia Virus Harboring Aphrocallistes vastus Lectin Inhibits the Growth of Hepatocellular Carcinoma Cells.	7.172630726946175	1.7360882696190911	12.45232006736071
PMID	PMID:32114504	8	26	9606	OASL,STAT2,OAS2,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,STAT2,OAS2,DDX58,MX1,IFITM3,OAS1,ISG15	4.38e-13	7e-08	(2020) Efficient acute and chronic infection of stem cell-derived hepatocytes by hepatitis C virus.	7.154901959985743	1.9231749129762357	13.760127954249079
PMID	PMID:32232013	8	26	9606	OASL,MX2,RIGI,SAMD9,IFITM3,OAS1,PARP14,ISG15	OASL,MX2,DDX58,SAMD9,IFITM3,OAS1,PARP14,ISG15	4.38e-13	7e-08	(2020) RNA-Seq Revealed a Circular RNA-microRNA-mRNA Regulatory Network in Hantaan Virus Infection.	7.154901959985743	1.9231749129762357	13.760127954249079
PMID	PMID:19646728	10	71	9606	STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	4.36e-13	7e-08	(2009) TLR3 and TLR4 are innate antiviral immune receptors in human microglia: role of IRF3 in modulating antiviral and inflammatory response in the CNS.	7.154901959985743	1.5837999252360349	11.33193318929658
PMID	PMID:36162993	9	46	9606	OASL,MX2,OAS2,IFIT1,MX1,OAS1,IFI35,PARP14,ISG15	OASL,MX2,OAS2,IFIT1,MX1,OAS1,IFI35,PARP14,ISG15	4.82e-13	7.09e-08	(2022) Values of OAS gene family in the expression signature, immune cell infiltration and prognosis of human bladder cancer.	7.149353764816934	1.7265429517128608	12.343666351946483
PMID	PMID:30406125	9	46	9606	OASL,STAT2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,PARP14	OASL,STAT2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,PARP14	4.82e-13	7.09e-08	(2018) Azithromycin treatment modifies airway and blood gene expression networks in neutrophilic COPD.	7.149353764816934	1.7265429517128608	12.343666351946483
PMID	PMID:30581389	9	46	9606	OASL,MX2,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,MX2,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	4.82e-13	7.09e-08	(2018) Immunomodulatory Properties of DNA Hypomethylating Agents: Selecting the Optimal Epigenetic Partner for Cancer Immunotherapy.	7.149353764816934	1.7265429517128608	12.343666351946483
PMID	PMID:38615114	7	13	9606	OASL,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	OASL,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	5.73e-13	7.59e-08	(2024) Identification of hub genes and establishment of a diagnostic model in tuberculosis infection.	7.11975822410452	2.1662129616625303	15.422912548958609
PMID	PMID:29880853	10	73	9606	STAT2,MX2,IFIT1,RIGI,MX1,IFITM3,OAS1,IFI35,PARP14,ISG15	STAT2,MX2,IFIT1,DDX58,MX1,IFITM3,OAS1,IFI35,PARP14,ISG15	5.61e-13	7.59e-08	(2018) Immunoprofiles of human Sertoli cells infected with Zika virus reveals unique insights into host-pathogen crosstalk.	7.11975822410452	1.5717354138346542	11.1903761387656
PMID	PMID:34338586	8	28	9606	STAT2,TBK1,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,TBK1,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	7.25e-13	9.33e-08	(2021) Zika virus NS2A inhibits interferon signaling by degradation of STAT1 and STAT2.	7.0301183562535	1.8909902296048344	13.293885124640967
PMID	PMID:31364746	8	28	9606	OASL,MX2,OAS2,IFIT1,RIGI,SAMD9,OAS1,ISG15	OASL,MX2,OAS2,IFIT1,DDX58,SAMD9,OAS1,ISG15	7.25e-13	9.33e-08	(2019) Characteristic genes in THP-1 derived macrophages infected with Mycobacterium tuberculosis H37Rv strain identified by integrating bioinformatics methods.	7.0301183562535	1.8909902296048344	13.293885124640967
PMID	PMID:35394840	9	50	9606	OASL,STAT2,TBK1,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	OASL,STAT2,TBK1,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	9.42e-13	1.15e-07	(2022) LATS1 is a central signal transmitter for achieving full type-I interferon activity.	6.939302159646388	1.690330779058416	11.72971602563683
PMID	PMID:32508817	9	51	9606	OASL,MX2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35,ISG15	OASL,MX2,OAS2,IFIT1,MX1,IFITM3,OAS1,IFI35,ISG15	1.11e-12	1.32e-07	(2020) Contrasting Inflammatory Signatures in Peripheral Blood and Bronchoalveolar Cells Reveal Compartment-Specific Effects of HIV Infection.	6.87942606879415	1.6817306072964986	11.56934138052455
PMID	PMID:37726303	8	30	9606	STAT2,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	1.16e-12	1.35e-07	(2023) Coixendide efficacy in combination with temozolomide in glioblastoma and transcriptome analysis of the mechanism.	6.8696662315049934	1.8610270062273913	12.784634380599142
PMID	PMID:33806254	10	79	9606	OASL,STAT2,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,PARP14	OASL,STAT2,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,PARP14	1.15e-12	1.35e-07	(2021) Ribosome-Profiling Reveals Restricted Post Transcriptional Expression of Antiviral Cytokines and Transcription Factors during SARS-CoV-2 Infection.	6.8696662315049934	1.5374311826646687	10.56163907881426
PMID	PMID:33664729	8	30	9606	STAT2,MX2,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,MX2,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	1.16e-12	1.35e-07	(2020) Poly(dA:dT) Suppresses HSV-2 Infection of Human Cervical Epithelial Cells Through RIG-I Activation.	6.8696662315049934	1.8610270062273913	12.784634380599142
PMID	PMID:25978040	8	30	9606	STAT2,TBK1,OAS2,IFIT1,RIGI,MX1,OAS1,ISG15	STAT2,TBK1,OAS2,IFIT1,DDX58,MX1,OAS1,ISG15	1.16e-12	1.35e-07	(2015) Variation in the Ovine Abomasal Lymph Node Transcriptome between Breeds Known to Differ in Resistance to the Gastrointestinal Nematode.	6.8696662315049934	1.8610270062273913	12.784634380599142
PMID	PMID:24065129	8	31	9606	OASL,STAT2,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	OASL,STAT2,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	1.46e-12	1.57e-07	(2013) IFNbeta-dependent increases in STAT1, STAT2, and IRF9 mediate resistance to viruses and DNA damage.	6.804100347590766	1.846786567112781	12.565721123218031
PMID	PMID:23781071	9	53	9606	STAT2,SAMD9L,OAS2,IFIT1,RIGI,MX1,IFITM3,OAS1,ISG15	STAT2,SAMD9L,OAS2,IFIT1,DDX58,MX1,IFITM3,OAS1,ISG15	1.51e-12	1.58e-07	(2013) A short hairpin RNA screen of interferon-stimulated genes identifies a novel negative regulator of the cellular antiviral response.	6.801342913045577	1.665024913793646	11.324405397474736
PMID	PMID:36406275	8	32	9606	OASL,STAT2,OAS2,IFIT1,RIGI,MX1,IFITM3,ISG15	OASL,STAT2,OAS2,IFIT1,DDX58,MX1,IFITM3,ISG15	1.82e-12	1.85e-07	(2022) Implementation of a combined bioinformatics and experimental approach to address lncRNA mechanism of action: The example of NRIR.	6.732828271596986	1.8329982826271476	12.341262659060781
PMID	PMID:33253099	7	16	9606	OASL,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	OASL,MX2,OAS2,IFIT1,MX1,OAS1,ISG15	1.8e-12	1.85e-07	(2021) Increased expression of interferon regulated and antiviral response genes in CD31+CD102+ lung microvascular endothelial cells from systemic sclerosis patients with end-stage interstitial lung disease.	6.732828271596986	2.0760363313134422	13.977596104329631
PMID	PMID:33770145	8	32	9606	OASL,TBK1,MX2,OAS2,IFIT1,RIGI,MX1,ISG15	OASL,TBK1,MX2,OAS2,IFIT1,DDX58,MX1,ISG15	1.82e-12	1.85e-07	(2021) The herpesvirus accessory protein gamma134.5 facilitates viral replication by disabling mitochondrial translocation of RIG-I.	6.732828271596986	1.8329982826271476	12.341262659060781
PMID	PMID:34377374	9	55	9606	TBK1,OAS2,IFIT1,RIGI,SAMD9,MX1,IFITM3,IFI35,ISG15	TBK1,OAS2,IFIT1,DDX58,SAMD9,MX1,IFITM3,IFI35,ISG15	2.03e-12	1.97e-07	(2021) Inflammasome-induced extracellular vesicles harbour distinct RNA signatures and alter bystander macrophage responses.	6.705533773838407	1.6489380939001912	11.057010079616457
PMID	PMID:35358182	8	33	9606	SHFL,OASL,STAT2,MX2,OAS2,IFIT1,MX1,ISG15	SHFL,OASL,STAT2,MX2,OAS2,IFIT1,MX1,ISG15	2.26e-12	2.14e-07	(2022) Variable susceptibility of intestinal organoid-derived monolayers to SARS-CoV-2 infection.	6.669586226650809	1.8196343210691661	12.136208005344006
