category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Process	GO:0010033	26	2692	9606	RIPK2,PLAT,MT2A,BST2,RIDA,CMPK2,OASL,ITGB5,TRIM56,MX2,OAS2,PLSCR1,CES1,MT-ND3,GBP1,IFIT1,IFIT3,RIGI,LGALS9,MX1,OAS1,PNPT1,HLA-H,IFIT2,ISG15,IFIH1	RIPK2,PLAT,MT2A,BST2,RIDA,CMPK2,OASL,ITGB5,TRIM56,MX2,OAS2,PLSCR1,CES1,MT-ND3,GBP1,IFIT1,IFIT3,DDX58,LGALS9,MX1,OAS1,PNPT1,HFE,IFIT2,ISG15,IFIH1	8.46e-06	0.0026	Response to organic substance	2.5850266520291822	0.39739073847524736	1.027265650228073
Process	GO:0035456	4	31	9606	BST2,PLSCR1,OAS1,PNPT1	BST2,PLSCR1,OAS1,PNPT1	1.07e-05	0.0032	Response to interferon-beta	2.494850021680094	1.5231907435500582	3.8001324595687818
Process	GO:0050777	7	185	9606	OAS3,HLA-F,LGALS9,OAS1,HLA-H,PARP14,ISG15	OAS3,HLA-F,LGALS9,OAS1,HFE,PARP14,ISG15	1.08e-05	0.0032	Negative regulation of immune response	2.494850021680094	0.9904187576676118	2.470946259039413
Process	GO:0032103	10	453	9606	RIPK2,PLAT,OASL,HLA-F,TRIM56,PLSCR1,PARP9,TRIM5,LGALS9,CAMK1D	RIPK2,PLAT,OASL,HLA-F,TRIM56,PLSCR1,PARP9,TRIM5,LGALS9,CAMK1D	1.36e-05	0.004	Positive regulation of response to external stimulus	2.3979400086720375	0.7563942440435368	1.813788020121238
Process	GO:0048584	22	2131	9606	RIPK2,PLAT,SLC15A3,BST2,OASL,HLA-F,DTX3L,TRIM56,PLAUR,PLSCR1,PARP9,PLA2G4A,S100A4,PRXL2C,RIGI,TRIM5,LGALS9,HLA-H,PARP14,H2AX,CAMK1D,IFIH1	RIPK2,PLAT,SLC15A3,BST2,OASL,HLA-F,DTX3L,TRIM56,PLAUR,PLSCR1,PARP9,PLA2G4A,S100A4,PRXL2C,DDX58,TRIM5,LGALS9,HFE,PARP14,H2AX,CAMK1D,IFIH1	1.94e-05	0.0055	Positive regulation of response to stimulus	2.2596373105057563	0.4263316771643729	0.963354964371112
Process	GO:0009056	21	1976	9606	RIPK2,RIDA,HERC6,ALDH8A1,DTX3L,ERAP1,ISG20,ADPGK,UBA7,LIPA,OAS2,CES1,PLA2G4A,TRIM5,TYMP,PNPT1,USP41,HELZ2,RNF213,ACSF3,ISG15	RIPK2,RIDA,HERC6,ALDH8A1,DTX3L,ERAP1,ISG20,ADPGK,UBA7,LIPA,OAS2,CES1,PLA2G4A,TRIM5,TYMP,PNPT1,USP41,HELZ2,RNF213,ACSF3,ISG15	2.07e-05	0.0058	Catabolic process	2.2365720064370627	0.4389248005386786	0.9816869218157799
Process	GO:0039528	3	11	9606	OAS3,RIGI,IFIH1	OAS3,DDX58,IFIH1	2.08e-05	0.0058	Cytoplasmic pattern recognition receptor signaling pathway in response to virus	2.2365720064370627	1.848221015617806	4.133679385239462
Process	GO:0071345	12	711	9606	RIPK2,MT2A,OASL,OAS2,GBP1,IFIT1,IFIT3,LGALS9,MX1,OAS1,PNPT1,IFIT2	RIPK2,MT2A,OASL,OAS2,GBP1,IFIT1,IFIT3,LGALS9,MX1,OAS1,PNPT1,IFIT2	2.47e-05	0.0067	Cellular response to cytokine stimulus	2.1739251972991736	0.6398040913742271	1.3908862355735352
Process	GO:0035457	3	12	9606	IFIT3,OAS1,IFIT2	IFIT3,OAS1,IFIT2	2.6e-05	0.0068	Cellular response to interferon-alpha	2.167491087293764	1.8104324547284063	3.924096209771191
Process	GO:0060338	4	40	9606	OAS3,TRIM56,OAS1,ISG15	OAS3,TRIM56,OAS1,ISG15	2.7e-05	0.0068	Regulation of type I interferon-mediated signaling pathway	2.167491087293764	1.4124924460563686	3.0615647876969465
Process	GO:0140289	3	12	9606	PARP12,PARP9,PARP14	PARP12,PARP9,PARP14	2.6e-05	0.0068	Protein mono-ADP-ribosylation	2.167491087293764	1.8104324547284063	3.924096209771191
Process	GO:1901575	19	1686	9606	RIDA,HERC6,ALDH8A1,DTX3L,ERAP1,ISG20,ADPGK,UBA7,LIPA,OAS2,CES1,PLA2G4A,TYMP,PNPT1,USP41,HELZ2,RNF213,ACSF3,ISG15	RIDA,HERC6,ALDH8A1,DTX3L,ERAP1,ISG20,ADPGK,UBA7,LIPA,OAS2,CES1,PLA2G4A,TYMP,PNPT1,USP41,HELZ2,RNF213,ACSF3,ISG15	2.57e-05	0.0068	Organic substance catabolic process	2.167491087293764	0.4643884767204741	1.0065578843335552
Process	GO:0098586	5	87	9606	OAS3,RIGI,LGALS9,OAS1,IFIH1	OAS3,DDX58,LGALS9,OAS1,IFIH1	3.15e-05	0.0078	Cellular response to virus	2.1079053973095196	1.1719431977737689	2.470345391927505
Process	GO:0071639	3	14	9606	OAS3,LGALS9,OAS1	OAS3,LGALS9,OAS1	3.86e-05	0.0095	Positive regulation of monocyte chemotactic protein-1 production	2.0222763947111524	1.743485665097793	3.5258099050445404
Process	GO:0048583	31	3931	9606	RIPK2,PLAT,SLC15A3,OAS3,BST2,OASL,HLA-F,DTX3L,ERAP1,TRIM56,PLAUR,PLSCR1,PARP9,PLA2G4A,S100A4,GBP1,IFIT1,PHACTR4,PRXL2C,RIGI,TRIM5,LGALS9,CTNNA2,OAS1,HLA-H,PARP14,H2AX,RNF213,CAMK1D,ISG15,IFIH1	RIPK2,PLAT,SLC15A3,OAS3,BST2,OASL,HLA-F,DTX3L,ERAP1,TRIM56,PLAUR,PLSCR1,PARP9,PLA2G4A,S100A4,GBP1,IFIT1,PHACTR4,PRXL2C,DDX58,TRIM5,LGALS9,CTNNA2,OAS1,HFE,PARP14,H2AX,RNF213,CAMK1D,ISG15,IFIH1	4.94e-05	0.0119	Regulation of response to stimulus	1.9244530386074692	0.30935109607055217	0.5953316568295253
Process	GO:0010629	13	899	9606	PLAT,OAS3,BST2,RIDA,HLA-F,PARP9,GBP1,LGALS9,OAS1,PNPT1,HELZ2,HLA-H,PARP14	PLAT,OAS3,BST2,RIDA,HLA-F,PARP9,GBP1,LGALS9,OAS1,PNPT1,HELZ2,HFE,PARP14	5.34e-05	0.0126	Negative regulation of gene expression	1.899629454882437	0.5726761066299767	1.087872400261699
Process	GO:0044248	18	1620	9606	RIPK2,RIDA,HERC6,ALDH8A1,DTX3L,ERAP1,ISG20,UBA7,OAS2,PLA2G4A,TRIM5,TYMP,PNPT1,USP41,HELZ2,RNF213,ACSF3,ISG15	RIPK2,RIDA,HERC6,ALDH8A1,DTX3L,ERAP1,ISG20,UBA7,OAS2,PLA2G4A,TRIM5,TYMP,PNPT1,USP41,HELZ2,RNF213,ACSF3,ISG15	5.31e-05	0.0126	Cellular catabolic process	1.899629454882437	0.4582499366170438	0.8705050772957462
Process	GO:0002683	9	433	9606	OAS3,BST2,HLA-F,GBP1,LGALS9,OAS1,HLA-H,PARP14,ISG15	OAS3,BST2,HLA-F,GBP1,LGALS9,OAS1,HFE,PARP14,ISG15	5.98e-05	0.0138	Negative regulation of immune system process	1.8601209135987635	0.7302470591423281	1.3583478268046376
Process	GO:0002221	5	101	9606	RIPK2,OAS3,RIGI,OAS1,IFIH1	RIPK2,OAS3,DDX58,OAS1,IFIH1	6.22e-05	0.0139	Pattern recognition receptor signaling pathway	1.856985199745905	1.107141076609745	2.0559445932950435
Process	GO:0043330	4	50	9606	RIPK2,IFIT1,RIGI,IFIH1	RIPK2,IFIT1,DDX58,IFIH1	6.1e-05	0.0139	Response to exogenous dsRNA	1.856985199745905	1.3155824330483123	2.443017107216424
Process	GO:0009617	11	663	9606	RIPK2,OAS3,CMPK2,HERC6,ERAP1,OAS2,IFI44,LGALS9,OAS1,RNF213,ISG15	RIPK2,OAS3,CMPK2,HERC6,ERAP1,OAS2,IFI44,LGALS9,OAS1,RNF213,ISG15	6.48e-05	0.0143	Response to bacterium	1.8446639625349381	0.6323716028098205	1.1665131066337335
Process	GO:0042221	31	4010	9606	RIPK2,PLAT,MT2A,BST2,RIDA,CMPK2,OASL,ITGB5,TRIM56,MX2,PLAUR,OAS2,PLSCR1,CES1,MT-ND3,PLA2G4A,GBP1,CYP2J2,IFIT1,IFIT3,PRXL2C,RIGI,LGALS9,TYMP,MX1,OAS1,PNPT1,HLA-H,IFIT2,ISG15,IFIH1	RIPK2,PLAT,MT2A,BST2,RIDA,CMPK2,OASL,ITGB5,TRIM56,MX2,PLAUR,OAS2,PLSCR1,CES1,MT-ND3,PLA2G4A,GBP1,CYP2J2,IFIT1,IFIT3,PRXL2C,DDX58,LGALS9,TYMP,MX1,OAS1,PNPT1,HFE,IFIT2,ISG15,IFIH1	7.32e-05	0.0159	Response to chemical	1.7986028756795485	0.30070976727045906	0.5408574521575754
Process	GO:0060339	3	19	9606	OAS3,OAS1,ISG15	OAS3,OAS1,ISG15	8.61e-05	0.0185	Negative regulation of type I interferon-mediated signaling pathway	1.7328282715969863	1.610860099823202	2.7913439225611882
Process	GO:0071360	3	19	9606	IFIT1,RIGI,IFIH1	IFIT1,DDX58,IFIH1	8.61e-05	0.0185	Cellular response to exogenous dsRNA	1.7328282715969863	1.610860099823202	2.7913439225611882
Process	GO:0071310	20	2019	9606	RIPK2,PLAT,MT2A,CMPK2,OASL,ITGB5,OAS2,CES1,MT-ND3,GBP1,IFIT1,IFIT3,RIGI,LGALS9,MX1,OAS1,PNPT1,HLA-H,IFIT2,IFIH1	RIPK2,PLAT,MT2A,CMPK2,OASL,ITGB5,OAS2,CES1,MT-ND3,GBP1,IFIT1,IFIT3,DDX58,LGALS9,MX1,OAS1,PNPT1,HFE,IFIT2,IFIH1	9.23e-05	0.0193	Cellular response to organic substance	1.7144426909922261	0.40838612277671055	0.7001546032971853
Process	GO:0001961	4	57	9606	RIPK2,TRIM56,PARP9,PARP14	RIPK2,TRIM56,PARP9,PARP14	9.85e-05	0.0203	Positive regulation of cytokine-mediated signaling pathway	1.6925039620867872	1.2586775817118396	2.1303167940371046
Process	GO:0044238	45	7156	9606	CSTF1,RIPK2,PLAT,OAS3,DDX49,RIDA,CMPK2,GMPR,PARP12,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,UBA7,ALG12,LIPA,OAS2,PLSCR1,PARP9,CES1,MT-ND3,PLA2G4A,CYP2J2,TRIM5,TYMP,OAS1,PNPT1,USP41,SLC35A2,HELZ2,PARP14,RPL26L1,UTP14C,H2AX,MRPS21,RNF213,SLC16A2,CAMK1D,ACSF3,ISG15,IFIH1	CSTF1,RIPK2,PLAT,OAS3,DDX49,RIDA,CMPK2,GMPR,PARP12,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,UBA7,ALG12,LIPA,OAS2,PLSCR1,PARP9,CES1,MT-ND3,PLA2G4A,CYP2J2,TRIM5,TYMP,OAS1,PNPT1,USP41,SLC35A2,HELZ2,PARP14,RPL26L1,UTP14C,H2AX,MRPS21,RNF213,SLC16A2,CAMK1D,ACSF3,ISG15,IFIH1	0.0001	0.0204	Primary metabolic process	1.6903698325741012	0.21103462793637692	0.3567265686921512
Process	GO:0002833	6	187	9606	OASL,HLA-F,TRIM56,PLSCR1,PARP9,TRIM5	OASL,HLA-F,TRIM56,PLSCR1,PARP9,TRIM5	0.00011	0.0225	Positive regulation of response to biotic stimulus	1.6478174818886375	0.9188020899035133	1.514018146138825
Process	GO:0002718	5	120	9606	RIPK2,BST2,HLA-F,RIGI,HLA-H	RIPK2,BST2,HLA-F,DDX58,HFE	0.00014	0.0263	Regulation of cytokine production involved in immune response	1.5800442515102422	1.0322812043447627	1.631049982867012
Process	GO:0070887	23	2609	9606	RIPK2,PLAT,MT2A,CMPK2,OASL,ITGB5,OAS2,CES1,MT-ND3,PLA2G4A,GBP1,CYP2J2,IFIT1,IFIT3,PRXL2C,RIGI,LGALS9,MX1,OAS1,PNPT1,HLA-H,IFIT2,IFIH1	RIPK2,PLAT,MT2A,CMPK2,OASL,ITGB5,OAS2,CES1,MT-ND3,PLA2G4A,GBP1,CYP2J2,IFIT1,IFIT3,PRXL2C,DDX58,LGALS9,MX1,OAS1,PNPT1,HFE,IFIT2,IFIH1	0.00014	0.0269	Cellular response to chemical stimulus	1.570247719997592	0.3577462029737408	0.5617501595573122
Process	GO:0001818	7	284	9606	OAS3,BST2,HLA-F,GBP1,LGALS9,OAS1,HLA-H	OAS3,BST2,HLA-F,GBP1,LGALS9,OAS1,HFE	0.00015	0.0284	Negative regulation of cytokine production	1.5466816599529623	0.8042721460235879	1.2439529778656941
Process	GO:0008152	48	7988	9606	CSTF1,RIPK2,PLAT,OAS3,DDX49,RIDA,CMPK2,GMPR,PARP12,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,UBA7,ALG12,LIPA,OAS2,PLSCR1,PARP9,CES1,MT-ND3,COA6,PLA2G4A,CYP2J2,RIGI,TRIM5,TYMP,OAS1,PNPT1,USP41,SLC35A2,HELZ2,HLA-H,PARP14,RPL26L1,UTP14C,H2AX,MRPS21,RNF213,SLC16A2,CAMK1D,ACSF3,ISG15,IFIH1	CSTF1,RIPK2,PLAT,OAS3,DDX49,RIDA,CMPK2,GMPR,PARP12,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,UBA7,ALG12,LIPA,OAS2,PLSCR1,PARP9,CES1,MT-ND3,COA6,PLA2G4A,CYP2J2,DDX58,TRIM5,TYMP,OAS1,PNPT1,USP41,SLC35A2,HELZ2,HFE,PARP14,RPL26L1,UTP14C,H2AX,MRPS21,RNF213,SLC16A2,CAMK1D,ACSF3,ISG15,IFIH1	0.00015	0.0284	Metabolic process	1.5466816599529623	0.19129562723329097	0.29587343827092955
Process	GO:0071659	2	3	9606	OAS3,OAS1	OAS3,OAS1	0.00015	0.0284	Negative regulation of IP-10 production	1.5466816599529623	2.2364011870006877	3.4590007002309986
Process	GO:0010628	14	1146	9606	RIPK2,OAS3,HLA-F,TRIM56,OAS2,PLSCR1,COA3,RIGI,LGALS9,SERPINB7,OAS1,HLA-H,ISG15,IFIH1	RIPK2,OAS3,HLA-F,TRIM56,OAS2,PLSCR1,COA3,DDX58,LGALS9,SERPINB7,OAS1,HFE,ISG15,IFIH1	0.00016	0.0289	Positive regulation of gene expression	1.5391021572434522	0.49943586410323554	0.7686828158460375
Process	GO:0032102	8	387	9606	PLAT,OAS3,HLA-F,LGALS9,CTNNA2,OAS1,PARP14,ISG15	PLAT,OAS3,HLA-F,LGALS9,CTNNA2,OAS1,PARP14,ISG15	0.00016	0.0291	Negative regulation of response to external stimulus	1.5361070110140926	0.7278714680294008	1.1180884651570826
Process	GO:0032682	3	24	9606	OAS3,LGALS9,OAS1	OAS3,LGALS9,OAS1	0.00016	0.0291	Negative regulation of chemokine production	1.5361070110140926	1.509402459064425	2.318603699810775
Process	GO:0071704	46	7522	9606	CSTF1,RIPK2,PLAT,OAS3,DDX49,RIDA,CMPK2,GMPR,PARP12,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,UBA7,ALG12,LIPA,OAS2,PLSCR1,PARP9,CES1,MT-ND3,PLA2G4A,CYP2J2,RIGI,TRIM5,TYMP,OAS1,PNPT1,USP41,SLC35A2,HELZ2,PARP14,RPL26L1,UTP14C,H2AX,MRPS21,RNF213,SLC16A2,CAMK1D,ACSF3,ISG15,IFIH1	CSTF1,RIPK2,PLAT,OAS3,DDX49,RIDA,CMPK2,GMPR,PARP12,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,UBA7,ALG12,LIPA,OAS2,PLSCR1,PARP9,CES1,MT-ND3,PLA2G4A,CYP2J2,DDX58,TRIM5,TYMP,OAS1,PNPT1,USP41,SLC35A2,HELZ2,PARP14,RPL26L1,UTP14C,H2AX,MRPS21,RNF213,SLC16A2,CAMK1D,ACSF3,ISG15,IFIH1	0.00016	0.0291	Organic substance metabolic process	1.5361070110140926	0.19891694865156243	0.3055577194331953
Process	GO:0032727	3	25	9606	RIPK2,RIGI,IFIH1	RIPK2,DDX58,IFIH1	0.00018	0.031	Positive regulation of interferon-alpha production	1.5086383061657274	1.4916736921039935	2.2503960722077454
Process	GO:0002704	4	68	9606	BST2,HLA-F,LGALS9,HLA-H	BST2,HLA-F,LGALS9,HFE	0.00019	0.032	Negative regulation of leukocyte mediated immunity	1.494850021680094	1.1820435246780947	1.7669777884918645
Process	GO:0032722	4	71	9606	RIPK2,OAS3,LGALS9,OAS1	RIPK2,OAS3,LGALS9,OAS1	0.00022	0.0371	Positive regulation of chemokine production	1.4306260903849541	1.1632940886652559	1.6642388740351033
Process	GO:0039530	2	4	9606	OAS3,IFIH1	OAS3,IFIH1	0.00023	0.0376	MDA-5 signaling pathway	1.424812155072339	2.1114624503923873	3.0084373642978988
Process	GO:2000342	2	4	9606	OAS3,OAS1	OAS3,OAS1	0.00023	0.0376	Negative regulation of chemokine (C-X-C motif) ligand 2 production	1.424812155072339	2.1114624503923873	3.0084373642978988
Process	GO:0001960	4	75	9606	OAS3,OAS1,PARP14,ISG15	OAS3,OAS1,PARP14,ISG15	0.00027	0.043	Negative regulation of cytokine-mediated signaling pathway	1.3665315444204136	1.139491173992631	1.5571506338495802
Process	GO:0044265	11	786	9606	RIDA,HERC6,DTX3L,ISG20,UBA7,OAS2,PNPT1,USP41,HELZ2,RNF213,ISG15	RIDA,HERC6,DTX3L,ISG20,UBA7,OAS2,PNPT1,USP41,HELZ2,RNF213,ISG15	0.00028	0.0445	Cellular macromolecule catabolic process	1.3516399890190685	0.5584625851751859	0.7548403624937489
Process	GO:0050688	4	76	9606	DTX3L,PARP9,IFIT1,RIGI	DTX3L,PARP9,IFIT1,DDX58	0.00028	0.0445	Regulation of defense response to virus	1.3516399890190685	1.1337388451035397	1.5324067601462399
Process	GO:0045089	5	144	9606	HLA-F,TRIM56,PLSCR1,PARP9,TRIM5	HLA-F,TRIM56,PLSCR1,PARP9,TRIM5	0.00031	0.0478	Positive regulation of innate immune response	1.320572103387881	0.9530999582971378	1.258637216667353
Process	GO:0034344	2	5	9606	RIGI,IFIH1	DDX58,IFIH1	0.00032	0.049	Regulation of type III interferon production	1.3098039199714864	2.014552437384331	2.6386686794741094
Component	GO:0005737	70	12056	9606	RIPK2,PLAT,SLC15A3,OAS3,MT2A,BST2,RIDA,CMPK2,OASL,GMPR,HLA-F,HERC6,ALDH8A1,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,PHACTR4,YIF1A,RIGI,SAMD9,TRIM5,LGALS9,TYMP,SERPINB7,MX1,CTNNA2,OAS1,PNPT1,USP41,SLC35A2,HELZ2,HLA-H,PARP14,RAB9A,RANBP17,RPL26L1,UTP14C,MRPS21,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1	RIPK2,PLAT,SLC15A3,OAS3,MT2A,BST2,RIDA,CMPK2,OASL,GMPR,HLA-F,HERC6,ALDH8A1,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,PHACTR4,YIF1A,DDX58,SAMD9,TRIM5,LGALS9,TYMP,SERPINB7,MX1,CTNNA2,OAS1,PNPT1,USP41,SLC35A2,HELZ2,HFE,PARP14,RAB9A,RANBP17,RPL26L1,UTP14C,MRPS21,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1	1.82e-08	3.72e-05	Cytoplasm	4.429457060118103	0.17638724676405013	0.7812997354938158
Component	GO:0005622	75	14891	9606	CSTF1,RIPK2,PLAT,SLC15A3,OAS3,MT2A,DDX49,BST2,RIDA,CMPK2,OASL,GMPR,HLA-F,PARP12,HERC6,ALDH8A1,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,PHACTR4,YIF1A,RIGI,SAMD9,TRIM5,LGALS9,TYMP,SERPINB7,MX1,CTNNA2,OAS1,PNPT1,USP41,SLC35A2,HELZ2,HLA-H,PARP14,RAB9A,RANBP17,RPL26L1,UTP14C,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1	CSTF1,RIPK2,PLAT,SLC15A3,OAS3,MT2A,DDX49,BST2,RIDA,CMPK2,OASL,GMPR,HLA-F,PARP12,HERC6,ALDH8A1,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,PHACTR4,YIF1A,DDX58,SAMD9,TRIM5,LGALS9,TYMP,SERPINB7,MX1,CTNNA2,OAS1,PNPT1,USP41,SLC35A2,HELZ2,HFE,PARP14,RAB9A,RANBP17,RPL26L1,UTP14C,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1	9.99e-07	0.001	Intracellular anatomical structure	3.0	0.11462984581952397	0.3438895374585719
Component	GO:0005829	42	5438	9606	RIPK2,OAS3,MT2A,RIDA,OASL,GMPR,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,COMMD1,UBA7,MX2,LIPA,OAS2,PLSCR1,PARP9,CES1,GLMP,PLA2G4A,GBP1,IFIT1,IFIT3,RIGI,SAMD9,TRIM5,LGALS9,TYMP,MX1,CTNNA2,OAS1,PNPT1,USP41,PARP14,RAB9A,RPL26L1,UTP14C,RNF213,IFIT2,ISG15,IFIH1	RIPK2,OAS3,MT2A,RIDA,OASL,GMPR,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,COMMD1,UBA7,MX2,LIPA,OAS2,PLSCR1,PARP9,CES1,GLMP,PLA2G4A,GBP1,IFIT1,IFIT3,DDX58,SAMD9,TRIM5,LGALS9,TYMP,MX1,CTNNA2,OAS1,PNPT1,USP41,PARP14,RAB9A,RPL26L1,UTP14C,RNF213,IFIT2,ISG15,IFIH1	9.86e-07	0.001	Cytosol	3.0	0.3003025332027878	0.9009075996083635
Component	GO:0043231	64	12149	9606	CSTF1,PLAT,SLC15A3,OAS3,MT2A,DDX49,BST2,RIDA,CMPK2,OASL,HLA-F,PARP12,HERC6,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,CYP2J2,IFIT3,YIF1A,SAMD9,TRIM5,LGALS9,MX1,CTNNA2,OAS1,PNPT1,USP41,SLC35A2,HELZ2,HLA-H,PARP14,RAB9A,RANBP17,UTP14C,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1	CSTF1,PLAT,SLC15A3,OAS3,MT2A,DDX49,BST2,RIDA,CMPK2,OASL,HLA-F,PARP12,HERC6,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,CYP2J2,IFIT3,YIF1A,SAMD9,TRIM5,LGALS9,MX1,CTNNA2,OAS1,PNPT1,USP41,SLC35A2,HELZ2,HFE,PARP14,RAB9A,RANBP17,UTP14C,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1	8.58e-05	0.0439	Intracellular membrane-bounded organelle	1.3575354797578787	0.13413188797877132	0.18208879689809138
Function	GO:0001730	4	4	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	1.55e-08	7.64e-05	2-5-oligoadenylate synthetase activity	4.11690664142431	2.4124924460563686	9.932006173555443
Function	GO:0003723	23	1672	9606	CSTF1,OAS3,DDX49,BST2,RIDA,OASL,PARP12,TRIM56,ISG20,OAS2,COA6,S100A4,IFIT1,IFIT3,RIGI,OAS1,PNPT1,HELZ2,RPL26L1,MRPS21,SLC16A3,IFIT2,IFIH1	CSTF1,OAS3,DDX49,BST2,RIDA,OASL,PARP12,TRIM56,ISG20,OAS2,COA6,S100A4,IFIT1,IFIT3,DDX58,OAS1,PNPT1,HELZ2,RPL26L1,MRPS21,SLC16A3,IFIT2,IFIH1	8.4e-08	0.00021	RNA binding	3.677780705266081	0.550984008970964	2.0263983571035644
Function	GO:0003725	6	76	9606	OAS3,OASL,OAS2,RIGI,OAS1,IFIH1	OAS3,OASL,OAS2,DDX58,OAS1,IFIH1	8.54e-07	0.0014	Double-stranded RNA binding	2.853871964321762	1.3098301041592209	3.7380874122846537
Function	GO:0003824	42	5522	9606	RIPK2,PLAT,OAS3,DDX49,RIDA,CMPK2,OASL,GMPR,PARP12,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,ISG20,ADPGK,UBA7,MX2,ALG12,LIPA,OAS2,PLSCR1,PARP9,CES1,MT-ND3,PLA2G4A,GBP1,CYP2J2,RIGI,TRIM5,TYMP,MX1,OAS1,PNPT1,USP41,HELZ2,PARP14,RAB9A,RNF213,CAMK1D,ACSF3,IFIH1	RIPK2,PLAT,OAS3,DDX49,RIDA,CMPK2,OASL,GMPR,PARP12,HERC6,ALDH8A1,DTX3L,ERAP1,TRIM56,ISG20,ADPGK,UBA7,MX2,ALG12,LIPA,OAS2,PLSCR1,PARP9,CES1,MT-ND3,PLA2G4A,GBP1,CYP2J2,DDX58,TRIM5,TYMP,MX1,OAS1,PNPT1,USP41,HELZ2,PARP14,RAB9A,RNF213,CAMK1D,ACSF3,IFIH1	1.53e-06	0.0019	Catalytic activity	2.721246399047171	0.29364533415102473	0.7990813081554794
Function	GO:0043168	24	2404	9606	RIPK2,OAS3,DDX49,RIDA,CMPK2,COMMD1,UBA7,MX2,OAS2,PARP9,PLA2G4A,GBP1,IFI44L,RIGI,MX1,OAS1,HELZ2,PARP14,RAB9A,RANBP17,RNF213,CAMK1D,ACSF3,IFIH1	RIPK2,OAS3,DDX49,RIDA,CMPK2,COMMD1,UBA7,MX2,OAS2,PARP9,PLA2G4A,GBP1,IFI44L,DDX58,MX1,OAS1,HELZ2,PARP14,RAB9A,RANBP17,RNF213,CAMK1D,ACSF3,IFIH1	1.25e-05	0.0105	Anion binding	1.978810700930062	0.4117692244372728	0.8148133476301478
Function	GO:0016763	4	52	9606	PARP12,PARP9,TYMP,PARP14	PARP12,PARP9,TYMP,PARP14	7.04e-05	0.0496	Pentosyltransferase activity	1.3045183235098026	1.2985490937495319	1.6939810867733127
