category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Process	GO:0050792	17	161	9606	OAS3,BST2,SHFL,OASL,APOBEC3B,OAS2,STAT1,CNOT7,IFIT5,IFIT1,TRIM22,TRIM5,MX1,IFITM3,OAS1,ISG15,IFIH1	OAS3,BST2,SHFL,OASL,APOBEC3B,OAS2,STAT1,CNOT7,IFIT5,IFIT1,TRIM22,TRIM5,MX1,IFITM3,OAS1,ISG15,IFIH1	1.4e-14	3.67e-11	Regulation of viral process	10.435333935747911	1.1693897269087972	12.202972301326353
Process	GO:1903900	16	139	9606	OAS3,BST2,SHFL,OASL,APOBEC3B,OAS2,CNOT7,IFIT5,IFIT1,TRIM22,TRIM5,MX1,IFITM3,OAS1,ISG15,IFIH1	OAS3,BST2,SHFL,OASL,APOBEC3B,OAS2,CNOT7,IFIT5,IFIT1,TRIM22,TRIM5,MX1,IFITM3,OAS1,ISG15,IFIH1	2.55e-14	5.01e-11	Regulation of viral life cycle	10.300162274132754	1.2068718639642027	12.430976042916358
Process	GO:0045087	28	754	9606	UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,DTX3L,STAT2,APOBEC3B,MX2,OAS2,PARP9,STAT1,IFIT5,IFIT1,IFIT3,RIGI,TRIM22,TRIM5,MX1,IFITM3,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,DTX3L,STAT2,APOBEC3B,MX2,OAS2,PARP9,STAT1,IFIT5,IFIT1,IFIT3,DDX58,TRIM22,TRIM5,MX1,IFITM3,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	2.07e-12	3.61e-09	Innate immune response	8.442492798094342	0.7155533670348182	6.04105414784361
Process	GO:0098542	30	989	9606	UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,DTX3L,STAT2,APOBEC3B,MX2,OAS2,PARP9,STAT1,CNOT7,IFIT5,IFIT1,IFIT3,RIGI,TRIM22,TRIM5,MX1,IFITM3,ARMC5,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,DTX3L,STAT2,APOBEC3B,MX2,OAS2,PARP9,STAT1,CNOT7,IFIT5,IFIT1,IFIT3,DDX58,TRIM22,TRIM5,MX1,IFITM3,ARMC5,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	4.03e-11	6.31e-08	Defense response to other organism	7.199970640755866	0.627691644684856	4.519361413178726
Process	GO:0002376	44	2121	9606	CNIH1,UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,VCAM1,DTX3L,JUNB,STAT2,APOBEC3B,JAG2,MX2,LIPA,OAS2,ATP7A,TAP1,ARIH2,PARP9,STAT1,IFI44,IFIT5,IFIT1,IFIT3,TAP2,RIGI,TRIM22,TRIM5,MX1,IFITM3,CERT1,IFI30,ARMC5,OAS1,IFI35,EIF2B1,EBP,PARP14,NUB1,IFIT2,ARHGEF7,ISG15,IFIH1	CNIH1,UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,VCAM1,DTX3L,JUNB,STAT2,APOBEC3B,JAG2,MX2,LIPA,OAS2,ATP7A,TAP1,ARIH2,PARP9,STAT1,IFI44,IFIT5,IFIT1,IFIT3,TAP2,DDX58,TRIM22,TRIM5,MX1,IFITM3,CERT1,IFI30,ARMC5,OAS1,IFI35,EIF2B1,EBP,PARP14,NUB1,IFIT2,ARHGEF7,ISG15,IFIH1	1.11e-10	1.58e-07	Immune system process	6.801342913045577	0.4626786895319986	3.1468364260656734
Process	GO:0006955	34	1321	9606	CNIH1,UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,DTX3L,STAT2,APOBEC3B,MX2,OAS2,ATP7A,TAP1,PARP9,STAT1,IFI44,IFIT5,IFIT1,IFIT3,TAP2,RIGI,TRIM22,TRIM5,MX1,IFITM3,CERT1,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	CNIH1,UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,DTX3L,STAT2,APOBEC3B,MX2,OAS2,ATP7A,TAP1,PARP9,STAT1,IFI44,IFIT5,IFIT1,IFIT3,TAP2,DDX58,TRIM22,TRIM5,MX1,IFITM3,CERT1,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	1.19e-10	1.58e-07	Immune response	6.801342913045577	0.5563427809901009	3.7838780307110906
Process	GO:0051707	34	1328	9606	UNC93B1,OAS3,KRT1,BST2,SHFL,CMPK2,OASL,VCAM1,DTX3L,STAT2,APOBEC3B,MX2,OAS2,PARP9,STAT1,CNOT7,IFI44,IFIT5,IFIT1,IFIT3,TAP2,RIGI,TRIM22,TRIM5,MX1,IFITM3,ARMC5,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	UNC93B1,OAS3,KRT1,BST2,SHFL,CMPK2,OASL,VCAM1,DTX3L,STAT2,APOBEC3B,MX2,OAS2,PARP9,STAT1,CNOT7,IFI44,IFIT5,IFIT1,IFIT3,TAP2,DDX58,TRIM22,TRIM5,MX1,IFITM3,ARMC5,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	1.36e-10	1.64e-07	Response to other organism	6.785156151952302	0.5540475235726294	3.7592989630427645
Process	GO:0034340	9	52	9606	SHFL,STAT2,OAS2,STAT1,IFIT1,MX1,IFITM3,OAS1,ISG15	SHFL,STAT2,OAS2,STAT1,IFIT1,MX1,IFITM3,OAS1,ISG15	5.46e-10	5.35e-07	Response to type I interferon	6.2716462179787715	1.3840058473668988	8.679995038299117
Process	GO:0006952	33	1394	9606	UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,VCAM1,DTX3L,STAT2,APOBEC3B,MX2,LIPA,OAS2,TAP1,PARP9,STAT1,CNOT7,IFIT5,IFIT1,IFIT3,RIGI,TRIM22,TRIM5,MX1,IFITM3,ARMC5,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,VCAM1,DTX3L,STAT2,APOBEC3B,MX2,LIPA,OAS2,TAP1,PARP9,STAT1,CNOT7,IFIT5,IFIT1,IFIT3,DDX58,TRIM22,TRIM5,MX1,IFITM3,ARMC5,OAS1,IFI35,PARP14,NUB1,IFIT2,ISG15,IFIH1	1.9e-09	1.75e-06	Defense response	5.756961951313706	0.5200178476782699	2.993722963087846
Process	GO:0070106	5	7	9606	OASL,OAS2,STAT1,MX1,OAS1	OASL,OAS2,STAT1,MX1,OAS1	1.43e-08	1.18e-05	interleukin-27-mediated signaling pathway	4.928117992693875	1.999638645884135	9.854455189667622
Process	GO:0035455	6	22	9606	BST2,MX2,IFIT3,IFITM3,OAS1,IFIT2	BST2,MX2,IFIT3,IFITM3,OAS1,IFIT2	4.34e-08	3.41e-05	Response to interferon-alpha	4.467245621007502	1.5814952511238105	7.064927735227003
Process	GO:0002831	15	361	9606	OAS3,OASL,DTX3L,STAT2,PARP9,STAT1,CNOT7,IFIT1,RIGI,TRIM5,EMILIN1,OAS1,IFI35,PARP14,ISG15	OAS3,OASL,DTX3L,STAT2,PARP9,STAT1,CNOT7,IFIT1,DDX58,TRIM5,EMILIN1,OAS1,IFI35,PARP14,ISG15	1.03e-07	7.6e-05	Regulation of response to biotic stimulus	4.119186407719209	0.7643507387123963	3.1485031736342393
Process	GO:0006950	51	3358	9606	UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,GMPR,RHOB,MMS22L,VCAM1,DTX3L,JUNB,COL3A1,COMMD1,VPS41,STAT2,APOBEC3B,UPP1,MX2,LIPA,OAS2,ATP7A,TAP1,PARP9,STAT1,MT-ND4,MT-ND3,CNOT7,IFIT5,IFIT1,IFIT3,SDHD,FUNDC1,RIGI,TRIM22,TRIM5,QRICH1,MX1,IFITM3,CERT1,ARMC5,OAS1,IFI35,NAPRT,EIF2B1,HFE,PARP14,NUB1,IFIT2,ISG15,IFIH1	UNC93B1,OAS3,KRT1,BST2,SHFL,OASL,GMPR,RHOB,MMS22L,VCAM1,DTX3L,JUNB,COL3A1,COMMD1,VPS41,STAT2,APOBEC3B,UPP1,MX2,LIPA,OAS2,ATP7A,TAP1,PARP9,STAT1,MT-ND4,MT-ND3,CNOT7,IFIT5,IFIT1,IFIT3,SDHD,FUNDC1,DDX58,TRIM22,TRIM5,QRICH1,MX1,IFITM3,CERT1,ARMC5,OAS1,IFI35,NAPRT,EIF2B1,HFE,PARP14,NUB1,IFIT2,ISG15,IFIH1	1.02e-07	7.6e-05	Response to stress	4.119186407719209	0.3272561658582794	1.3480291502457273
Process	GO:0032481	7	63	9606	OAS3,OAS2,STAT1,RIGI,OAS1,ISG15,IFIH1	OAS3,OAS2,STAT1,DDX58,OAS1,ISG15,IFIH1	7.49e-07	0.00049	Positive regulation of type I interferon production	3.309803919971486	1.191524172123048	3.943711375633644
Process	GO:0060339	5	19	9606	OAS3,STAT2,CNOT7,OAS1,ISG15	OAS3,STAT2,CNOT7,OAS1,ISG15	7.14e-07	0.00049	Negative regulation of type I interferon-mediated signaling pathway	3.309803919971486	1.565983084945563	5.183096953161865
Process	GO:0032728	6	41	9606	OAS3,OAS2,RIGI,OAS1,ISG15,IFIH1	OAS3,OAS2,DDX58,OAS1,ISG15,IFIH1	1.11e-06	0.00069	Positive regulation of interferon-beta production	3.161150909262745	1.3111340752262812	4.144692674066927
Process	GO:0071357	6	44	9606	STAT2,OAS2,STAT1,IFIT1,IFITM3,OAS1	STAT2,OAS2,STAT1,IFIT1,IFITM3,OAS1	1.61e-06	0.00097	Cellular response to type I interferon	3.0132282657337552	1.2804652554598293	3.8583341010415513
Process	GO:0060700	4	10	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	2.52e-06	0.0015	Regulation of ribonuclease activity	2.8239087409443187	1.7478266728903353	4.935703019230644
Process	GO:0060759	9	163	9606	OAS3,STAT2,PARP9,CNOT7,RIGI,OAS1,PARP14,ISG15,IFIH1	OAS3,STAT2,PARP9,CNOT7,DDX58,OAS1,PARP14,ISG15,IFIH1	4.68e-06	0.0026	Regulation of response to cytokine stimulus	2.5850266520291822	0.88782158659774	2.2950424636019924
Process	GO:0009605	37	2355	9606	UNC93B1,OAS3,KRT1,BST2,SHFL,CMPK2,OASL,VCAM1,DTX3L,VPS41,STAT2,APOBEC3B,UPP1,MX2,OAS2,PARP9,STAT1,CNOT7,IFI44,IFIT5,IFIT1,IFIT3,TAP2,RIGI,TRIM22,TRIM5,MX1,IFITM3,ARMC5,OAS1,IFI35,HFE,PARP14,NUB1,IFIT2,ISG15,IFIH1	UNC93B1,OAS3,KRT1,BST2,SHFL,CMPK2,OASL,VCAM1,DTX3L,VPS41,STAT2,APOBEC3B,UPP1,MX2,OAS2,PARP9,STAT1,CNOT7,IFI44,IFIT5,IFIT1,IFIT3,TAP2,DDX58,TRIM22,TRIM5,MX1,IFITM3,ARMC5,OAS1,IFI35,HFE,PARP14,NUB1,IFIT2,ISG15,IFIH1	5.21e-06	0.0028	Response to external stimulus	2.5528419686577806	0.34197749416445306	0.873014499439437
Process	GO:0035456	5	31	9606	BST2,SHFL,STAT1,IFITM3,OAS1	BST2,SHFL,STAT1,IFITM3,OAS1	5.9e-06	0.0031	Response to interferon-beta	2.5086383061657274	1.3533749920641192	3.395128347698787
Process	GO:0009165	11	276	9606	CMPK2,ACSS1,UPP1,PARP9,MT-ND4,MT-ND3,SDHC,ME1,SDHD,CTPS2,NAPRT	CMPK2,ACSS1,UPP1,PARP9,MT-ND4,MT-ND3,SDHC,ME1,SDHD,CTPS2,NAPRT	8.16e-06	0.004	Nucleotide biosynthetic process	2.3979400086720375	0.7462502846553803	1.7894634140580332
Process	GO:0050776	19	844	9606	UNC93B1,OAS3,KRT1,OASL,JUNB,COL3A1,STAT2,PARP9,CNOT7,TAP2,RIGI,TRIM5,OAS1,IFI35,EIF2B1,HFE,PARP14,ISG15,IFIH1	UNC93B1,OAS3,KRT1,OASL,JUNB,COL3A1,STAT2,PARP9,CNOT7,TAP2,DDX58,TRIM5,OAS1,IFI35,EIF2B1,HFE,PARP14,ISG15,IFIH1	1.59e-05	0.0072	Regulation of immune response	2.1426675035687315	0.49817783588954695	1.0674294599587288
Process	GO:0031347	16	638	9606	OAS3,KRT1,DTX3L,STAT2,PARP9,STAT1,CNOT7,IFIT1,RIGI,TRIM5,EMILIN1,OAS1,IFI35,PARP14,MGST2,ISG15	OAS3,KRT1,DTX3L,STAT2,PARP9,STAT1,CNOT7,IFIT1,DDX58,TRIM5,EMILIN1,OAS1,IFI35,PARP14,MGST2,ISG15	2.22e-05	0.0094	Regulation of defense response	2.0268721464003012	0.5450659854971355	1.1047790639543744
Process	GO:0055086	15	567	9606	CMPK2,GMPR,MVD,ACSS1,APOBEC3B,UPP1,PARP9,MT-ND4,MT-ND3,SDHC,ME1,SDHD,DPAGT1,CTPS2,NAPRT	CMPK2,GMPR,MVD,ACSS1,APOBEC3B,UPP1,PARP9,MT-ND4,MT-ND3,SDHC,ME1,SDHD,DPAGT1,CTPS2,NAPRT	2.23e-05	0.0094	Nucleobase-containing small molecule metabolic process	2.0268721464003012	0.5682748817251476	1.1518205292676273
Process	GO:0060337	5	42	9606	STAT2,OAS2,STAT1,IFITM3,OAS1	STAT2,OAS2,STAT1,IFITM3,OAS1	2.25e-05	0.0094	Type I interferon signaling pathway	2.0268721464003012	1.2214873955004915	2.475798779118995
Process	GO:0045824	6	74	9606	OAS3,STAT2,CNOT7,OAS1,PARP14,ISG15	OAS3,STAT2,CNOT7,OAS1,PARP14,ISG15	2.54e-05	0.01	Negative regulation of innate immune response	2.0	1.0546862122150404	2.109372424430081
Process	GO:0001960	6	75	9606	OAS3,STAT2,CNOT7,OAS1,PARP14,ISG15	OAS3,STAT2,CNOT7,OAS1,PARP14,ISG15	2.73e-05	0.0104	Negative regulation of cytokine-mediated signaling pathway	1.9829666607012197	1.0488566685543166	2.079847805597359
Process	GO:0034097	18	804	9606	BST2,SHFL,OASL,VCAM1,COL3A1,STAT2,MX2,ZC3H15,OAS2,STAT1,IFIT1,IFIT3,MX1,IFITM3,OAS1,NUB1,IFIT2,ISG15	BST2,SHFL,OASL,VCAM1,COL3A1,STAT2,MX2,ZC3H15,OAS2,STAT1,IFIT1,IFIT3,MX1,IFITM3,OAS1,NUB1,IFIT2,ISG15	2.9e-05	0.0108	Response to cytokine	1.9665762445130504	0.49578313791722783	0.9749953414581576
Process	GO:0140374	4	22	9606	IFIT1,RIGI,MX1,OAS1	IFIT1,DDX58,MX1,OAS1	3.51e-05	0.0128	Antiviral innate immune response	1.8927900303521317	1.4054039920681292	2.6601346648036412
Process	GO:0019646	6	87	9606	MT-CYB,MT-ND4,MT-ND3,SDHC,SDHD,UQCR11	MT-CYB,MT-ND4,MT-ND3,SDHC,SDHD,UQCR11	5.97e-05	0.0204	Aerobic electron transport chain	1.6903698325741012	0.9843986793273981	1.6639978307608203
Process	GO:0090407	14	551	9606	CMPK2,MVD,ACSS1,UPP1,PARP9,MT-ND4,MT-ND3,SDHC,ME1,DOLK,SDHD,CTPS2,NAPRT,PTDSS1	CMPK2,MVD,ACSS1,UPP1,PARP9,MT-ND4,MT-ND3,SDHC,ME1,DOLK,SDHD,CTPS2,NAPRT,PTDSS1	6.49e-05	0.0216	Organophosphate biosynthetic process	1.665546248849069	0.550743118388826	0.9172881349119478
Process	GO:0009117	13	493	9606	CMPK2,GMPR,MVD,ACSS1,UPP1,PARP9,MT-ND4,MT-ND3,SDHC,ME1,SDHD,CTPS2,NAPRT	CMPK2,GMPR,MVD,ACSS1,UPP1,PARP9,MT-ND4,MT-ND3,SDHC,ME1,SDHD,CTPS2,NAPRT	8.33e-05	0.0261	Nucleotide metabolic process	1.583359492661719	0.5668631145919798	0.897548093528999
Process	GO:0042775	6	92	9606	MT-CYB,MT-ND4,MT-ND3,SDHC,SDHD,UQCR11	MT-CYB,MT-ND4,MT-ND3,SDHC,SDHD,UQCR11	8e-05	0.0261	Mitochondrial ATP synthesis coupled electron transport	1.583359492661719	0.9601301046004613	1.5202311153094297
Process	GO:0045088	9	238	9606	OAS3,STAT2,PARP9,CNOT7,TRIM5,OAS1,IFI35,PARP14,ISG15	OAS3,STAT2,PARP9,CNOT7,TRIM5,OAS1,IFI35,PARP14,ISG15	8.2e-05	0.0261	Regulation of innate immune response	1.583359492661719	0.723432233945186	1.1454532949145837
Process	GO:0050777	8	185	9606	OAS3,COL3A1,STAT2,CNOT7,OAS1,HFE,PARP14,ISG15	OAS3,COL3A1,STAT2,CNOT7,OAS1,HFE,PARP14,ISG15	8.44e-05	0.0261	Negative regulation of immune response	1.583359492661719	0.7816849401513027	1.2376882702592729
Process	GO:0034641	44	3463	9606	CLIC5,DRG2,OAS3,WDR77,DDX49,CMPK2,IMP4,GMPR,GALC,GTF3C3,MMS22L,CPSF4,DTX3L,MVD,COMMD1,SIDT2,ACSS1,APOBEC3B,UPP1,ZC3H15,THUMPD3,OAS2,ATP7A,PARP9,MT-ND4,MT-ND3,CNOT7,SDHC,ME1,AFF2,NFIA,GTF3C4,SDHD,SLC30A5,CERT1,DPAGT1,TSC22D1,CTPS2,NAPRT,EIF2B1,HELZ2,INTS9,DCP1A,MGST2	CLIC5,DRG2,OAS3,WDR77,DDX49,CMPK2,IMP4,GMPR,GALC,GTF3C3,MMS22L,CPSF4,DTX3L,MVD,COMMD1,SIDT2,ACSS1,APOBEC3B,UPP1,ZC3H15,THUMPD3,OAS2,ATP7A,PARP9,MT-ND4,MT-ND3,CNOT7,SDHC,ME1,AFF2,NFIA,GTF3C4,SDHD,SLC30A5,CERT1,DPAGT1,TSC22D1,CTPS2,NAPRT,EIF2B1,HELZ2,INTS9,DCP1A,MGST2	0.00011	0.0312	Cellular nitrogen compound metabolic process	1.5058454059815571	0.24976686649909965	0.3761102884840781
Process	GO:0039528	3	11	9606	OAS3,RIGI,IFIH1	OAS3,DDX58,IFIH1	0.00013	0.0366	Cytoplasmic pattern recognition receptor signaling pathway in response to virus	1.4365189146055892	1.5814952511238105	2.27184784159827
Process	GO:0001959	7	152	9606	OAS3,STAT2,PARP9,CNOT7,OAS1,PARP14,ISG15	OAS3,STAT2,PARP9,CNOT7,OAS1,PARP14,ISG15	0.00016	0.0447	Regulation of cytokine-mediated signaling pathway	1.3496924768680636	0.8090211336318573	1.0919297376901902
Process	GO:0002230	4	34	9606	DTX3L,PARP9,STAT1,RIGI	DTX3L,PARP9,STAT1,DDX58	0.00016	0.0447	Positive regulation of defense response to virus by host	1.3496924768680636	1.2163477558480802	1.641695415323506
Process	GO:0035457	3	12	9606	IFIT3,OAS1,IFIT2	IFIT3,OAS1,IFIT2	0.00016	0.0447	Cellular response to interferon-alpha	1.3496924768680636	1.5437066902344105	2.083529306300282
Process	GO:0048251	3	12	9606	COL3A1,ATP7A,EMILIN1	COL3A1,ATP7A,EMILIN1	0.00016	0.0447	Elastic fiber assembly	1.3496924768680636	1.5437066902344105	2.083529306300282
Component	GO:0005737	121	12056	9606	CLIC5,CNIH1,TMEM147,DRG2,UNC93B1,OAS3,WDR77,KRT1,XPO7,BST2,SHFL,CMPK2,OASL,GMPR,BCAR3,GALC,PALS1,GPN1,KRT10,RHOB,MMS22L,SPC25,VCAM1,DTX3L,RFT1,MVD,ANTXR1,XPO6,COL3A1,HS1BP3,VPS50,COMMD1,VPS41,SIDT2,STAT2,ACSS1,SAMD9L,APOBEC3B,SMDT1,UPP1,COL7A1,MFSD10,MX2,RASA3,LIPA,ZC3H15,THUMPD3,OAS2,ATP7A,TAP1,CDC16,ARIH2,PARP9,STAT1,MT-CYB,MT-ND4,MT-ND3,CNOT7,SDHC,ME1,IFI44,LRRC40,IFIT5,IFIT1,IFIT3,GTF3C4,DOLK,FABP3,TAP2,SDHD,COL4A1,GPC6,FUNDC1,RIGI,SAMD9,TRIM22,TRIM5,IGFBP3,VLDLR,ARHGAP5,CLCN7,QRICH1,SLC30A5,SERPINB7,MX1,IFITM3,CERT1,IFI30,ARMC5,DPAGT1,IPO11,OAS1,IFT27,IFI35,TSC22D1,COG6,DOHH,CTPS2,NAPRT,PHLDB2,CNEP1R1,OSBPL9,USP41,EIF2B1,EBP,HELZ2,HFE,PARP14,INTS9,PTDSS1,NUB1,C17orf75,UQCR11,DCP1A,MGST2,ARFRP1,WASHC1,IFIT2,ARHGEF7,ISG15,IFIH1	CLIC5,CNIH1,TMEM147,DRG2,UNC93B1,OAS3,WDR77,KRT1,XPO7,BST2,SHFL,CMPK2,OASL,GMPR,BCAR3,GALC,MPP5,GPN1,KRT10,RHOB,MMS22L,SPC25,VCAM1,DTX3L,RFT1,MVD,ANTXR1,XPO6,COL3A1,HS1BP3,VPS50,COMMD1,VPS41,SIDT2,STAT2,ACSS1,SAMD9L,APOBEC3B,SMDT1,UPP1,COL7A1,MFSD10,MX2,RASA3,LIPA,ZC3H15,THUMPD3,OAS2,ATP7A,TAP1,CDC16,ARIH2,PARP9,STAT1,MT-CYB,MT-ND4,MT-ND3,CNOT7,SDHC,ME1,IFI44,LRRC40,IFIT5,IFIT1,IFIT3,GTF3C4,DOLK,FABP3,TAP2,SDHD,COL4A1,GPC6,FUNDC1,DDX58,SAMD9,TRIM22,TRIM5,IGFBP3,VLDLR,ARHGAP5,CLCN7,QRICH1,SLC30A5,SERPINB7,MX1,IFITM3,CERT1,IFI30,ARMC5,DPAGT1,IPO11,OAS1,IFT27,IFI35,TSC22D1,COG6,DOHH,CTPS2,NAPRT,PHLDB2,CNEP1R1,OSBPL9,USP41,EIF2B1,EBP,HELZ2,HFE,PARP14,INTS9,PTDSS1,NUB1,C17orf75,UQCR11,DCP1A,MGST2,ARFRP1,WASHC1,IFIT2,ARHGEF7,ISG15,IFIH1	2.32e-09	4.74e-06	Cytoplasm	5.324221658325915	0.14734881257224766	0.784517739225767
Component	GO:0043231	120	12149	9606	CLIC5,CNIH1,TMEM147,DRG2,UNC93B1,OAS3,WDR77,HDHD3,DDX49,KRT1,XPO7,BST2,SHFL,CMPK2,OASL,IMP4,GALC,PALS1,GTF3C3,GPN1,KRT10,RHOB,MMS22L,SPC25,GATAD1,CPSF4,VCAM1,DTX3L,RFT1,ANTXR1,XPO6,JUNB,COL3A1,HS1BP3,VPS50,COMMD1,VPS41,SIDT2,STAT2,ACSS1,SAMD9L,APOBEC3B,SMDT1,UPP1,H2AC20,COL7A1,MFSD10,MX2,LIPA,ZC3H15,THUMPD3,OAS2,ATP7A,TAP1,CDC16,ARIH2,PARP9,STAT1,MT-CYB,MT-ND4,MT-ND3,CNOT7,SDHC,ME1,DPCD,AFF2,LRRC40,NFIA,IFIT3,GTF3C4,DOLK,FABP3,TAP2,SDHD,COL4A1,WDR13,GPC6,FUNDC1,SAMD9,TRIM22,TRIM5,IGFBP3,VLDLR,ARHGAP5,CLCN7,QRICH1,SLC30A5,MX1,IFITM3,CERT1,IFI30,ARMC5,DPAGT1,IPO11,OAS1,IFT27,IFI35,TSC22D1,COG6,NAPRT,CNEP1R1,OSBPL9,USP41,EBP,HELZ2,HFE,PARP14,INTS9,PTDSS1,NUB1,C17orf75,UQCR11,DCP1A,MGST2,ARFRP1,WASHC1,IFIT2,ARHGEF7,ISG15,IFIH1	CLIC5,CNIH1,TMEM147,DRG2,UNC93B1,OAS3,WDR77,HDHD3,DDX49,KRT1,XPO7,BST2,SHFL,CMPK2,OASL,IMP4,GALC,MPP5,GTF3C3,GPN1,KRT10,RHOB,MMS22L,SPC25,GATAD1,CPSF4,VCAM1,DTX3L,RFT1,ANTXR1,XPO6,JUNB,COL3A1,HS1BP3,VPS50,COMMD1,VPS41,SIDT2,STAT2,ACSS1,SAMD9L,APOBEC3B,SMDT1,UPP1,H2AC20,COL7A1,MFSD10,MX2,LIPA,ZC3H15,THUMPD3,OAS2,ATP7A,TAP1,CDC16,ARIH2,PARP9,STAT1,MT-CYB,MT-ND4,MT-ND3,CNOT7,SDHC,ME1,DPCD,AFF2,LRRC40,NFIA,IFIT3,GTF3C4,DOLK,FABP3,TAP2,SDHD,COL4A1,WDR13,GPC6,FUNDC1,SAMD9,TRIM22,TRIM5,IGFBP3,VLDLR,ARHGAP5,CLCN7,QRICH1,SLC30A5,MX1,IFITM3,CERT1,IFI30,ARMC5,DPAGT1,IPO11,OAS1,IFT27,IFI35,TSC22D1,COG6,NAPRT,CNEP1R1,OSBPL9,USP41,EBP,HELZ2,HFE,PARP14,INTS9,PTDSS1,NUB1,C17orf75,UQCR11,DCP1A,MGST2,ARFRP1,WASHC1,IFIT2,ARHGEF7,ISG15,IFIH1	1.41e-08	1.45e-05	Intracellular membrane-bounded organelle	4.838631997765025	0.14040739554851328	0.6793797168238869
