category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	Enrichment	GO_score
Process	GO:0002376	41	2121	9606	CNIH1,SLC15A3,OAS3,NMI,DHX58,BST2,OASL,HLA-F,N4BP1,HERC6,DTX3L,FADD,ISG20,MX2,LIPA,OAS2,PARP9,GBP4,GBP1,IFI44,IFI44L,IFIT1,IFIT3,SYVN1,RIGI,TRIM5,RABGEF1,RSAD2,BPGM,LGALS9,MX1,OAS1,PRKD2,PARP14,GSDMD,RNF213,IFITM2,TREX1,IFIT2,ISG15,MYD88	CNIH1,SLC15A3,OAS3,NMI,DHX58,BST2,OASL,HLA-F,N4BP1,HERC6,DTX3L,FADD,ISG20,MX2,LIPA,OAS2,PARP9,GBP4,GBP1,IFI44,IFI44L,IFIT1,IFIT3,SYVN1,DDX58,TRIM5,RABGEF1,RSAD2,BPGM,LGALS9,MX1,OAS1,PRKD2,PARP14,GSDMD,RNF213,IFITM2,TREX1,IFIT2,ISG15,MYD88	9.04e-09	7.88e-06	Immune system process	5.103473782510445	0.4231764571377097	2.1596699543779563
Process	GO:0006950	54	3358	9606	RBX1,SLC15A3,OAS3,NMI,MT2A,DHX58,BST2,OASL,N4BP1,RRAGB,DTX3L,FADD,ISG20,COMMD1,ZNF622,MSRA,PNKP,UBA7,MX2,LIPA,UBE2G2,OAS2,DNAJB12,PARP9,MT-ND3,GBP4,GBP1,IFI44L,IFIT1,IFIT3,SYVN1,RIGI,TRIM5,RSAD2,BPGM,LGALS9,WDR4,MX1,OAS1,PNPT1,PARP14,GSDMD,H2AX,PARP10,LGALS8,RNF213,NT5C3A,CAMK1D,FGF1,IFITM2,TREX1,IFIT2,ISG15,MYD88	RBX1,SLC15A3,OAS3,NMI,MT2A,DHX58,BST2,OASL,N4BP1,RRAGB,DTX3L,FADD,ISG20,COMMD1,ZNF622,MSRA,PNKP,UBA7,MX2,LIPA,UBE2G2,OAS2,DNAJB12,PARP9,MT-ND3,GBP4,GBP1,IFI44L,IFIT1,IFIT3,SYVN1,DDX58,TRIM5,RSAD2,BPGM,LGALS9,WDR4,MX1,OAS1,PNPT1,PARP14,GSDMD,H2AX,PARP10,LGALS8,RNF213,NT5C3A,CAMK1D,FGF1,IFITM2,TREX1,IFIT2,ISG15,MYD88	1.05e-08	8.65e-06	Response to stress	5.062983892535186	0.34324633695547463	1.737850675177273
Process	GO:0045824	9	74	9606	OAS3,NMI,DHX58,HLA-F,LGALS9,OAS1,PARP14,TREX1,ISG15	OAS3,NMI,DHX58,HLA-F,LGALS9,OAS1,PARP14,TREX1,ISG15	1.08e-08	8.65e-06	Negative regulation of innate immune response	5.062983892535186	1.2219440586428847	6.186683086487996
Process	GO:0034340	8	52	9606	OAS2,IFIT1,MX1,OAS1,IFITM2,TREX1,ISG15,MYD88	OAS2,IFIT1,MX1,OAS1,IFITM2,TREX1,ISG15,MYD88	1.38e-08	1.03e-05	Response to type I interferon	4.987162775294828	1.3240199122916805	6.603102820330192
Process	GO:0035455	6	22	9606	BST2,MX2,IFIT3,OAS1,IFITM2,IFIT2	BST2,MX2,IFIT3,OAS1,IFITM2,IFIT2	4.91e-08	3.43e-05	Response to interferon-alpha	4.464705879957229	1.5726618384959734	7.021472557517319
Process	GO:0045088	13	238	9606	OAS3,NMI,DHX58,HLA-F,N4BP1,FADD,PARP9,TRIM5,LGALS9,OAS1,PARP14,TREX1,ISG15	OAS3,NMI,DHX58,HLA-F,N4BP1,FADD,PARP9,TRIM5,LGALS9,OAS1,PARP14,TREX1,ISG15	4.81e-08	3.43e-05	Regulation of innate immune response	4.464705879957229	0.8742996641848608	3.903490851530779
Process	GO:0032479	9	103	9606	OAS3,NMI,DHX58,OAS2,RIGI,OAS1,TREX1,ISG15,MYD88	OAS3,NMI,DHX58,OAS2,DDX58,OAS1,TREX1,ISG15,MYD88	1.51e-07	9.85e-05	Regulation of type I interferon production	4.006563769502388	1.0783385536686887	4.320432180386574
Process	GO:0009605	41	2355	9606	SLC15A3,OAS3,NMI,DHX58,BST2,CMPK2,OASL,N4BP1,RRAGB,HERC6,DTX3L,FADD,ISG20,MX2,OAS2,PARP9,GBP4,GBP1,IFI44,IFI44L,IFIT1,IFIT3,RIGI,TRIM5,RSAD2,BPGM,LGALS9,TYMP,MX1,CTNNA2,OAS1,PARP14,GSDMD,LGALS8,RNF213,NT5C3A,IFITM2,TREX1,IFIT2,ISG15,MYD88	SLC15A3,OAS3,NMI,DHX58,BST2,CMPK2,OASL,N4BP1,RRAGB,HERC6,DTX3L,FADD,ISG20,MX2,OAS2,PARP9,GBP4,GBP1,IFI44,IFI44L,IFIT1,IFIT3,DDX58,TRIM5,RSAD2,BPGM,LGALS9,TYMP,MX1,CTNNA2,OAS1,PARP14,GSDMD,LGALS8,RNF213,NT5C3A,IFITM2,TREX1,IFIT2,ISG15,MYD88	1.62e-07	0.0001	Response to external stimulus	4.0	0.37772621418935654	1.5109048567574261
Process	GO:0001817	21	739	9606	OAS3,NMI,DHX58,BST2,HLA-F,N4BP1,FADD,OAS2,GLMN,GBP1,RIGI,RABGEF1,RSAD2,LGALS9,SERPINB7,OAS1,PRKD2,GSDMD,TREX1,ISG15,MYD88	OAS3,NMI,DHX58,BST2,HLA-F,N4BP1,FADD,OAS2,GLMN,GBP1,DDX58,RABGEF1,RSAD2,LGALS9,SERPINB7,OAS1,PRKD2,GSDMD,TREX1,ISG15,MYD88	2.02e-07	0.00012	Regulation of cytokine production	3.9208187539523753	0.5905081252736296	2.3152753319341057
Process	GO:0032101	24	964	9606	OAS3,NMI,DHX58,OASL,HLA-F,N4BP1,DTX3L,FADD,CLASP2,PARP9,IFIT1,RIGI,TRIM5,RABGEF1,LGALS9,CTNNA2,OAS1,PRKD2,PARP14,CAMK1D,FGF1,TREX1,ISG15,MYD88	OAS3,NMI,DHX58,OASL,HLA-F,N4BP1,DTX3L,FADD,CLASP2,PARP9,IFIT1,DDX58,TRIM5,RABGEF1,LGALS9,CTNNA2,OAS1,PRKD2,PARP14,CAMK1D,FGF1,TREX1,ISG15,MYD88	2.67e-07	0.00016	Regulation of response to external stimulus	3.795880017344075	0.5330674767433113	2.023460182865963
Process	GO:0035456	6	31	9606	BST2,UBE2G2,OAS1,PNPT1,IFITM2,TREX1	BST2,UBE2G2,OAS1,PNPT1,IFITM2,TREX1	2.87e-07	0.00016	Response to interferon-beta	3.795880017344075	1.423722825483907	5.404281023491008
Process	GO:0050776	22	844	9606	SLC15A3,OAS3,NMI,DHX58,OASL,HLA-F,N4BP1,FADD,PARP9,PLA2G4A,GBP1,RIGI,TRIM5,RABGEF1,RSAD2,LGALS9,OAS1,PRKD2,PARP14,TREX1,ISG15,MYD88	SLC15A3,OAS3,NMI,DHX58,OASL,HLA-F,N4BP1,FADD,PARP9,PLA2G4A,GBP1,DDX58,TRIM5,RABGEF1,RSAD2,LGALS9,OAS1,PRKD2,PARP14,TREX1,ISG15,MYD88	4.23e-07	0.00022	Regulation of immune response	3.657577319177794	0.5530135031310873	2.022689646251323
Process	GO:0032648	7	58	9606	OAS3,NMI,DHX58,OAS2,RIGI,OAS1,ISG15	OAS3,NMI,DHX58,OAS2,DDX58,OAS1,ISG15	5.15e-07	0.00026	Regulation of interferon-beta production	3.5850266520291822	1.2186033153858558	4.368725363909416
Process	GO:0034097	21	804	9606	NMI,MT2A,BST2,OASL,MX2,UBE2G2,OAS2,GBP4,GBP1,IFIT1,IFIT3,RABGEF1,LGALS9,MX1,OAS1,PNPT1,IFITM2,TREX1,IFIT2,ISG15,MYD88	NMI,MT2A,BST2,OASL,MX2,UBE2G2,OAS2,GBP4,GBP1,IFIT1,IFIT3,RABGEF1,LGALS9,MX1,OAS1,PNPT1,IFITM2,TREX1,IFIT2,ISG15,MYD88	7.72e-07	0.00038	Response to cytokine	3.42021640338319	0.5538965149200041	1.89444594610618
Process	GO:0032481	7	63	9606	OAS3,DHX58,OAS2,RIGI,OAS1,ISG15,MYD88	OAS3,DHX58,OAS2,DDX58,OAS1,ISG15,MYD88	8.6e-07	0.00041	Positive regulation of type I interferon production	3.3872161432802645	1.1826907594952112	4.006029233070576
Process	GO:0070106	4	7	9606	OASL,OAS2,MX1,OAS1	OASL,OAS2,MX1,OAS1	9.16e-07	0.00042	interleukin-27-mediated signaling pathway	3.3767507096020997	1.8938952202482415	6.3952120288852745
Process	GO:0032728	6	41	9606	OAS3,DHX58,OAS2,RIGI,OAS1,ISG15	OAS3,DHX58,OAS2,DDX58,OAS1,ISG15	1.25e-06	0.00056	Positive regulation of interferon-beta production	3.2518119729937998	1.3023006625984441	4.234836887075379
Process	GO:0031347	18	638	9606	OAS3,NMI,DHX58,HLA-F,N4BP1,DTX3L,FADD,PARP9,IFIT1,RIGI,TRIM5,RABGEF1,LGALS9,OAS1,PARP14,TREX1,ISG15,MYD88	OAS3,NMI,DHX58,HLA-F,N4BP1,DTX3L,FADD,PARP9,IFIT1,DDX58,TRIM5,RABGEF1,LGALS9,OAS1,PARP14,TREX1,ISG15,MYD88	1.79e-06	0.00078	Regulation of defense response	3.1079053973095196	0.5873850953166798	1.825537308033876
Process	GO:0035458	5	23	9606	UBE2G2,OAS1,PNPT1,IFITM2,TREX1	UBE2G2,OAS1,PNPT1,IFITM2,TREX1	1.78e-06	0.00078	Cellular response to interferon-beta	3.1079053973095196	1.474175437252962	4.581597798019602
Process	GO:0071357	6	44	9606	OAS2,IFIT1,OAS1,IFITM2,TREX1,MYD88	OAS2,IFIT1,OAS1,IFITM2,TREX1,MYD88	1.81e-06	0.00078	Cellular response to type I interferon	3.1079053973095196	1.2716318428319922	3.952111467728199
Process	GO:0050777	10	185	9606	OAS3,NMI,DHX58,HLA-F,RABGEF1,LGALS9,OAS1,PARP14,TREX1,ISG15	OAS3,NMI,DHX58,HLA-F,RABGEF1,LGALS9,OAS1,PARP14,TREX1,ISG15	1.97e-06	0.00079	Negative regulation of immune response	3.1023729087095586	0.8697615405315223	2.6983246403824857
Process	GO:0044265	20	786	9606	RBX1,UBE2R2,HERC6,UBE2L6,DTX3L,ISG20,UBA7,UBE2G2,OAS2,DNAJB12,UBE2Z,SYVN1,PNPT1,USP41,HELZ2,SNF8,RNF213,TREX1,TBL1X,ISG15	RBX1,UBE2R2,HERC6,UBE2L6,DTX3L,ISG20,UBA7,UBE2G2,OAS2,DNAJB12,UBE2Z,SYVN1,PNPT1,USP41,HELZ2,SNF8,RNF213,TREX1,TBL1X,ISG15	2.14e-06	0.00084	Cellular macromolecule catabolic process	3.0757207139381184	0.5425407185591093	1.6687037262271236
Process	GO:0060700	4	10	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	2.73e-06	0.001	Regulation of ribonuclease activity	3.0	1.7389932602624985	5.216979780787495
Process	GO:0044248	30	1620	9606	RBX1,HBZ,UBE2R2,HERC6,ALDH8A1,UBE2L6,DTX3L,ISG20,UBA7,UBE2G2,OAS2,DNAJB12,UBE2Z,PLA2G4A,SYVN1,TRIM5,TYMP,PNPT1,USP41,HELZ2,SNF8,EPHX2,LGALS8,PHKG2,RNF213,NT5C3A,ACSF3,TREX1,TBL1X,ISG15	RBX1,HBZ,UBE2R2,HERC6,ALDH8A1,UBE2L6,DTX3L,ISG20,UBA7,UBE2G2,OAS2,DNAJB12,UBE2Z,PLA2G4A,SYVN1,TRIM5,TYMP,PNPT1,USP41,HELZ2,SNF8,EPHX2,LGALS8,PHKG2,RNF213,NT5C3A,ACSF3,TREX1,TBL1X,ISG15	3.4e-06	0.0013	Cellular catabolic process	2.886056647693163	0.4045395091115675	1.1675239395259682
Process	GO:0001819	15	482	9606	OAS3,DHX58,HLA-F,FADD,OAS2,GLMN,RIGI,RSAD2,LGALS9,SERPINB7,OAS1,PRKD2,GSDMD,ISG15,MYD88	OAS3,DHX58,HLA-F,FADD,OAS2,GLMN,DDX58,RSAD2,LGALS9,SERPINB7,OAS1,PRKD2,GSDMD,ISG15,MYD88	4.42e-06	0.0016	Positive regulation of cytokine production	2.795880017344075	0.6299774897513677	1.7613414749724308
Process	GO:0060759	9	163	9606	OAS3,FADD,PARP9,RIGI,RABGEF1,OAS1,PARP14,TREX1,ISG15	OAS3,FADD,PARP9,DDX58,RABGEF1,OAS1,PARP14,TREX1,ISG15	5.53e-06	0.002	Regulation of response to cytokine stimulus	2.6989700043360187	0.8789881739699031	2.372362715710859
Process	GO:0002683	14	433	9606	OAS3,NMI,DHX58,BST2,HLA-F,FADD,GLMN,GBP1,RABGEF1,LGALS9,OAS1,PARP14,TREX1,ISG15	OAS3,NMI,DHX58,BST2,HLA-F,FADD,GLMN,GBP1,RABGEF1,LGALS9,OAS1,PARP14,TREX1,ISG15	6.16e-06	0.0021	Negative regulation of immune system process	2.677780705266081	0.6465734082594087	1.731381797175173
Process	GO:0071345	18	711	9606	NMI,MT2A,OASL,UBE2G2,OAS2,GBP4,GBP1,IFIT1,IFIT3,RABGEF1,LGALS9,MX1,OAS1,PNPT1,IFITM2,TREX1,IFIT2,MYD88	NMI,MT2A,OASL,UBE2G2,OAS2,GBP4,GBP1,IFIT1,IFIT3,RABGEF1,LGALS9,MX1,OAS1,PNPT1,IFITM2,TREX1,IFIT2,MYD88	7.74e-06	0.0026	Cellular response to cytokine stimulus	2.5850266520291822	0.5403361733080758	1.3967834090568352
Process	GO:0002682	27	1438	9606	SLC15A3,OAS3,NMI,DHX58,BST2,OASL,HLA-F,N4BP1,FADD,MTURN,P4HTM,PARP9,PLA2G4A,GLMN,GBP1,RIGI,TRIM5,RABGEF1,RSAD2,LGALS9,OAS1,PRKD2,PARP14,CAMK1D,TREX1,ISG15,MYD88	SLC15A3,OAS3,NMI,DHX58,BST2,OASL,HLA-F,N4BP1,FADD,MTURN,P4HTM,PARP9,PLA2G4A,GLMN,GBP1,DDX58,TRIM5,RABGEF1,RSAD2,LGALS9,OAS1,PRKD2,PARP14,CAMK1D,TREX1,ISG15,MYD88	9.02e-06	0.003	Regulation of immune system process	2.5228787452803374	0.41053814704665953	1.035737965310791
Process	GO:0031348	10	232	9606	OAS3,NMI,DHX58,HLA-F,RABGEF1,LGALS9,OAS1,PARP14,TREX1,ISG15	OAS3,NMI,DHX58,HLA-F,RABGEF1,LGALS9,OAS1,PARP14,TREX1,ISG15	1.33e-05	0.0043	Negative regulation of defense response	2.3665315444204134	0.7714452840436363	1.825649599483631
Process	GO:0070936	6	64	9606	RBX1,NMI,UBE2R2,DTX3L,UBE2G2,SYVN1	RBX1,NMI,UBE2R2,DTX3L,UBE2G2,SYVN1	1.32e-05	0.0043	Protein K48-linked ubiquitination	2.3665315444204134	1.1089045453342925	2.6242575862847795
Process	GO:0043632	16	601	9606	RBX1,UBE2R2,HERC6,UBE2L6,DTX3L,UBA7,UBE2G2,DNAJB12,UBE2Z,SYVN1,PNPT1,USP41,SNF8,RNF213,TBL1X,ISG15	RBX1,UBE2R2,HERC6,UBE2L6,DTX3L,UBA7,UBE2G2,DNAJB12,UBE2Z,SYVN1,PNPT1,USP41,SNF8,RNF213,TBL1X,ISG15	1.41e-05	0.0044	Modification-dependent macromolecule catabolic process	2.3565473235138126	0.5621787795877213	1.3248008983737063
Process	GO:0032760	7	101	9606	OAS3,FADD,OAS2,RIGI,LGALS9,OAS1,MYD88	OAS3,FADD,OAS2,DDX58,LGALS9,OAS1,MYD88	1.58e-05	0.0049	Positive regulation of tumor necrosis factor production	2.309803919971486	0.9777099351661503	2.2583182408418416
Process	GO:0009057	21	989	9606	RBX1,UBE2R2,HERC6,UBE2L6,DTX3L,ISG20,UBA7,UBE2G2,OAS2,DNAJB12,UBE2Z,SYVN1,PNPT1,USP41,HELZ2,SNF8,PHKG2,RNF213,TREX1,TBL1X,ISG15	RBX1,UBE2R2,HERC6,UBE2L6,DTX3L,ISG20,UBA7,UBE2G2,OAS2,DNAJB12,UBE2Z,SYVN1,PNPT1,USP41,HELZ2,SNF8,PHKG2,RNF213,TREX1,TBL1X,ISG15	1.78e-05	0.0054	Macromolecule catabolic process	2.2676062401770314	0.46395627207127593	1.0520701377180979
Process	GO:0060338	5	40	9606	OAS3,FADD,OAS1,TREX1,ISG15	OAS3,FADD,OAS1,TREX1,ISG15	2e-05	0.0059	Regulation of type I interferon-mediated signaling pathway	2.2291479883578558	1.2338432819425924	2.7504192698911845
Process	GO:1901575	29	1686	9606	RBX1,UBE2R2,HERC6,ALDH8A1,UBE2L6,DTX3L,ISG20,UBA7,LIPA,UBE2G2,OAS2,DNAJB12,UBE2Z,PLA2G4A,SYVN1,BPGM,TYMP,PNPT1,USP41,HELZ2,SNF8,EPHX2,PHKG2,RNF213,NT5C3A,ACSF3,TREX1,TBL1X,ISG15	RBX1,UBE2R2,HERC6,ALDH8A1,UBE2L6,DTX3L,ISG20,UBA7,LIPA,UBE2G2,OAS2,DNAJB12,UBE2Z,PLA2G4A,SYVN1,BPGM,TYMP,PNPT1,USP41,HELZ2,SNF8,EPHX2,PHKG2,RNF213,NT5C3A,ACSF3,TREX1,TBL1X,ISG15	2.04e-05	0.0059	Organic substance catabolic process	2.2291479883578558	0.37247369654476864	0.8302989913689854
Process	GO:0009056	32	1976	9606	RBX1,HBZ,UBE2R2,HERC6,ALDH8A1,UBE2L6,DTX3L,ISG20,UBA7,LIPA,UBE2G2,OAS2,DNAJB12,UBE2Z,PLA2G4A,SYVN1,TRIM5,BPGM,TYMP,PNPT1,USP41,HELZ2,SNF8,EPHX2,LGALS8,PHKG2,RNF213,NT5C3A,ACSF3,TREX1,TBL1X,ISG15	RBX1,HBZ,UBE2R2,HERC6,ALDH8A1,UBE2L6,DTX3L,ISG20,UBA7,LIPA,UBE2G2,OAS2,DNAJB12,UBE2Z,PLA2G4A,SYVN1,TRIM5,BPGM,TYMP,PNPT1,USP41,HELZ2,SNF8,EPHX2,LGALS8,PHKG2,RNF213,NT5C3A,ACSF3,TREX1,TBL1X,ISG15	2.3e-05	0.0064	Catabolic process	2.193820026016113	0.3462963070028327	0.7597117732382382
Process	GO:0060339	4	19	9606	OAS3,OAS1,TREX1,ISG15	OAS3,OAS1,TREX1,ISG15	2.29e-05	0.0064	Negative regulation of type I interferon-mediated signaling pathway	2.193820026016113	1.4602396593096694	3.2035030073764985
Process	GO:0060337	5	42	9606	OAS2,OAS1,IFITM2,TREX1,MYD88	OAS2,OAS1,IFITM2,TREX1,MYD88	2.49e-05	0.0067	Type I interferon signaling pathway	2.1739251972991736	1.2126539828726544	2.636219048972064
Process	GO:0001959	8	152	9606	OAS3,FADD,PARP9,RABGEF1,OAS1,PARP14,TREX1,ISG15	OAS3,FADD,PARP9,RABGEF1,OAS1,PARP14,TREX1,ISG15	2.59e-05	0.0069	Regulation of cytokine-mediated signaling pathway	2.161150909262745	0.8581796679817071	1.8546557697694668
Process	GO:0001960	6	75	9606	OAS3,RABGEF1,OAS1,PARP14,TREX1,ISG15	OAS3,RABGEF1,OAS1,PARP14,TREX1,ISG15	3.06e-05	0.008	Negative regulation of cytokine-mediated signaling pathway	2.0969100130080562	1.0400232559264797	2.1808351791134757
Process	GO:0032020	3	6	9606	UBE2L6,UBA7,ISG15	UBE2L6,UBA7,ISG15	3.24e-05	0.0083	ISG15-protein conjugation	2.0809219076239263	1.835903273270555	3.8203713416271734
Process	GO:0080134	25	1373	9606	OAS3,NMI,DHX58,HLA-F,N4BP1,DTX3L,FADD,ZNF622,PNKP,MTURN,CLASP2,PARP9,IFIT1,SYVN1,RIGI,TRIM5,RABGEF1,LGALS9,OAS1,PARP14,H2AX,TTI2,TREX1,ISG15,MYD88	OAS3,NMI,DHX58,HLA-F,N4BP1,DTX3L,FADD,ZNF622,PNKP,MTURN,CLASP2,PARP9,IFIT1,SYVN1,DDX58,TRIM5,RABGEF1,LGALS9,OAS1,PARP14,H2AX,TTI2,TREX1,ISG15,MYD88	3.37e-05	0.0085	Regulation of response to stress	2.070581074285707	0.39720274036981856	0.8224404768641658
Process	GO:0140374	4	22	9606	IFIT1,RIGI,MX1,OAS1	IFIT1,DDX58,MX1,OAS1	3.8e-05	0.0095	Antiviral innate immune response	2.0222763947111524	1.3965705794402923	2.8242517163501795
Process	GO:0019941	15	589	9606	RBX1,UBE2R2,HERC6,UBE2L6,DTX3L,UBA7,UBE2G2,DNAJB12,UBE2Z,SYVN1,USP41,SNF8,RNF213,TBL1X,ISG15	RBX1,UBE2R2,HERC6,UBE2L6,DTX3L,UBA7,UBE2G2,DNAJB12,UBE2Z,SYVN1,USP41,SNF8,RNF213,TBL1X,ISG15	4.35e-05	0.0104	Modification-dependent protein catabolic process	1.9829666607012197	0.5429092332031157	1.0765709092286422
Process	GO:0032102	12	387	9606	OAS3,NMI,DHX58,HLA-F,CLASP2,RABGEF1,LGALS9,CTNNA2,OAS1,PARP14,TREX1,ISG15	OAS3,NMI,DHX58,HLA-F,CLASP2,RABGEF1,LGALS9,CTNNA2,OAS1,PARP14,TREX1,ISG15	4.32e-05	0.0104	Negative regulation of response to external stimulus	1.9829666607012197	0.6284035499632495	1.246103289043417
Process	GO:0032680	8	164	9606	OAS3,FADD,OAS2,RIGI,LGALS9,OAS1,TREX1,MYD88	OAS3,FADD,OAS2,DDX58,LGALS9,OAS1,TREX1,MYD88	4.33e-05	0.0104	Regulation of tumor necrosis factor production	1.9829666607012197	0.8251794078787817	1.6363032549207976
Process	GO:0098586	6	87	9606	OAS3,DHX58,RIGI,LGALS9,OAS1,LGALS8	OAS3,DHX58,DDX58,LGALS9,OAS1,LGALS8	6.69e-05	0.015	Cellular response to virus	1.8239087409443189	0.9755652666995612	1.7793420172950054
Process	GO:0001818	10	284	9606	OAS3,NMI,DHX58,BST2,HLA-F,N4BP1,GBP1,RABGEF1,LGALS9,OAS1	OAS3,NMI,DHX58,BST2,HLA-F,N4BP1,GBP1,RABGEF1,LGALS9,OAS1	6.96e-05	0.0154	Negative regulation of cytokine production	1.812479279163537	0.6836149288874984	1.2390378935354456
Process	GO:0000209	9	229	9606	RBX1,NMI,UBE2R2,UBE2L6,DTX3L,UBE2G2,SYVN1,TRIM5,RNF213	RBX1,NMI,UBE2R2,UBE2L6,DTX3L,UBE2G2,SYVN1,TRIM5,RNF213	7.23e-05	0.0157	Protein polyubiquitination	1.8041003475907662	0.7313402960339729	1.3194112822820243
Process	GO:0044237	71	6568	9606	RBX1,CSTF1,MTMR9,OAS3,ACOT2,NMI,DDX49,HBZ,CMPK2,TFCP2,GCHFR,N4BP1,UBE2R2,HERC6,ALDH8A1,SNRPF,NOP9,FN3KRP,UBE2L6,DTX3L,ISG20,COMMD1,MSRA,PNKP,PPM1A,MRPL54,CSTF2T,CYP2U1,UBA7,UBE2G2,OAS2,DNAJB12,PARP9,UBE2Z,CPZ,MT-ND1,MT-ND3,COA6,PLA2G4A,CYP2J2,PPIL1,SYVN1,LYRM7,TRIM5,RABGEF1,BPGM,ORMDL3,TYMP,WDR4,PRKD2,PNPT1,USP41,HELZ2,SNF8,ADH1C,EPHX2,H2AX,PARP10,LGALS8,TMEM258,PHKG2,MRPS21,RNF213,SLC16A2,NT5C3A,CAMK1D,ACSF3,PPP1R2,TREX1,TBL1X,ISG15	RBX1,CSTF1,MTMR9,OAS3,ACOT2,NMI,DDX49,HBZ,CMPK2,TFCP2,GCHFR,N4BP1,UBE2R2,HERC6,ALDH8A1,SNRPF,NOP9,FN3KRP,UBE2L6,DTX3L,ISG20,COMMD1,MSRA,PNKP,PPM1A,MRPL54,CSTF2T,CYP2U1,UBA7,UBE2G2,OAS2,DNAJB12,PARP9,UBE2Z,CPZ,MT-ND1,MT-ND3,COA6,PLA2G4A,CYP2J2,PPIL1,SYVN1,LYRM7,TRIM5,RABGEF1,BPGM,ORMDL3,TYMP,WDR4,PRKD2,PNPT1,USP41,HELZ2,SNF8,ADH1C,EPHX2,H2AX,PARP10,LGALS8,TMEM258,PHKG2,MRPS21,RNF213,SLC16A2,NT5C3A,CAMK1D,ACSF3,PPP1R2,TREX1,TBL1X,ISG15	0.00013	0.0277	Cellular metabolic process	1.5575202309355514	0.170758473542227	0.26595977714569163
Process	GO:0009987	129	14826	9606	M6PR,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,DHX58,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,GCHFR,TTC19,N4BP1,RRAGB,UBE2R2,HERC6,ALDH8A1,SNRPF,NOP9,FN3KRP,USP6NL,UBE2L6,DTX3L,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,CPZ,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GLMN,GBP4,GBP1,CYP2J2,IFIT1,IFIT3,YIPF3,HDAC1,PPIL1,PRXL2C,YIF1A,SYVN1,MCUR1,LYRM7,RIGI,TRIM5,RABGEF1,DNAJC21,RSAD2,GPR155,BPGM,ORMDL3,LGALS9,TYMP,WDR4,MX1,CTNNA2,OAS1,PRKD2,ASB15,PNPT1,USP41,HELZ2,CNIH4,SNF8,ADH1C,SLC20A2,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,PHKG2,MRPS21,SLC16A3,RNF213,SLC16A2,NT5C3A,CAMK1D,ACSF3,FGF1,PPP1R2,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	M6PR,CMTM6,RBX1,CNIH1,CSTF1,MTMR9,TVP23C,SLC15A3,OAS3,ACOT2,WASHC3,FYTTD1,NMI,MT2A,DDX49,DHX58,BST2,HBZ,CMPK2,TIMM10,OASL,TFCP2,GCHFR,TTC19,N4BP1,RRAGB,UBE2R2,HERC6,ALDH8A1,SNRPF,NOP9,FN3KRP,USP6NL,UBE2L6,DTX3L,FADD,VAMP5,ISG20,COMMD1,ZNF622,RIN1,MSRA,TIMM22,WIPF2,PNKP,PPM1A,CLASP2,MRPL54,CSTF2T,CYP2U1,UBA7,MX2,LIPA,UBE2G2,OAS2,DNAJB12,PARP9,UBE2Z,MPC1,CPZ,MT-ND1,COA3,MT-ND3,COA6,PLA2G4A,TSPYL1,CHTOP,S100A4,GLMN,GBP4,GBP1,CYP2J2,IFIT1,IFIT3,YIPF3,HDAC1,PPIL1,PRXL2C,YIF1A,SYVN1,MCUR1,LYRM7,DDX58,TRIM5,RABGEF1,DNAJC21,RSAD2,GPR155,BPGM,ORMDL3,LGALS9,TYMP,WDR4,MX1,CTNNA2,OAS1,PRKD2,ASB15,PNPT1,USP41,HELZ2,CNIH4,SNF8,ADH1C,SLC20A2,EPHX2,GSDMD,H2AX,PARP10,LGALS8,TMEM258,ARPP19,PHKG2,MRPS21,SLC16A3,RNF213,SLC16A2,NT5C3A,CAMK1D,ACSF3,FGF1,PPP1R2,IFITM2,TREX1,IFIT2,TBL1X,TUBB8B,ISG15,MYD88	0.00014	0.0285	Cellular process	1.5451551399914898	0.07649898344806197	0.11820279747889685
Process	GO:0039528	3	11	9606	OAS3,DHX58,RIGI	OAS3,DHX58,DDX58	0.00014	0.0285	Cytoplasmic pattern recognition receptor signaling pathway in response to virus	1.5451551399914898	1.5726618384959734	2.4300065232205195
Process	GO:0002221	6	101	9606	OAS3,NMI,DHX58,RIGI,OAS1,MYD88	OAS3,NMI,DHX58,DDX58,OAS1,MYD88	0.00015	0.0297	Pattern recognition receptor signaling pathway	1.5272435506827877	0.9107631455355372	1.3909571402187184
